segment,month_name,total_sales,total_profit
Corporate,Oct,316747.0,53871.0
Home Office,Jul,181895.0,31647.0
Consumer,Jul,449891.0,79744.0
Corporate,Mar,283690.0,49272.0
Consumer,Nov,431540.0,74371.0
Home Office,Aug,152914.0,26445.0
Consumer,Aug,495517.0,91581.0
Corporate,Aug,263084.0,46647.0
Home Office,Apr,169523.0,30465.0
Consumer,Jun,458506.0,82069.0
Consumer,May,482077.0,84799.0
Home Office,Sep,135685.0,22574.0
Corporate,Jul,246042.0,46208.0
Corporate,Dec,360558.0,63502.0
Corporate,May,299959.0,54000.0
Corporate,Apr,293869.0,51307.0
Home Office,May,170953.0,31255.0
Home Office,Jan,192814.0,35122.0
Home Office,Jun,155644.0,29409.0
Consumer,Sep,491317.0,83885.0
Home Office,Mar,191956.0,31590.0
Consumer,Apr,479824.0,85831.0
Home Office,Nov,190658.0,33283.0
Home Office,Oct,192313.0,33598.0
Consumer,Dec,526683.0,95173.0
Corporate,Nov,325192.0,54846.0
Corporate,Sep,266627.0,46484.0
Corporate,Feb,270814.0,45318.0
Home Office,Feb,157654.0,29032.0
Consumer,Mar,534769.0,94670.0
Consumer,Oct,501215.0,87383.0
Corporate,Jan,339023.0,60198.0
Consumer,Jan,486097.0,90277.0
Corporate,Jun,270463.0,48820.0
Home Office,Dec,179515.0,30040.0
Consumer,Feb,437311.0,78160.0
