segment,month_name,total_sales,total_profit
Corporate,Oct,467067.0,81354.0
Home Office,Jul,306209.0,52860.0
Consumer,Jul,695042.0,122158.0
Corporate,Mar,457797.0,77574.0
Consumer,Nov,692058.0,120420.0
Home Office,Aug,239213.0,40963.0
Consumer,Aug,750981.0,137530.0
Corporate,Aug,407775.0,71962.0
Home Office,Apr,242791.0,43287.0
Consumer,Jun,750800.0,132327.0
Consumer,May,764146.0,134808.0
Home Office,Sep,239553.0,40992.0
Corporate,Jul,417951.0,74751.0
Corporate,Dec,523480.0,95707.0
Corporate,May,448667.0,78858.0
Corporate,Apr,465502.0,79543.0
Home Office,May,290535.0,53201.0
Home Office,Jan,292307.0,53028.0
Home Office,Jun,250261.0,44823.0
Consumer,Sep,752039.0,130841.0
Home Office,Mar,285108.0,47293.0
Consumer,Apr,750122.0,134241.0
Home Office,Nov,267940.0,46608.0
Home Office,Oct,286052.0,50245.0
Consumer,Dec,812911.0,143394.0
Corporate,Nov,491808.0,85915.0
Corporate,Sep,395312.0,69465.0
Corporate,Feb,421411.0,72304.0
Home Office,Feb,242423.0,42803.0
Consumer,Mar,766213.0,133170.0
Consumer,Oct,773544.0,134765.0
Corporate,Jan,496550.0,87735.0
Consumer,Jan,751661.0,138325.0
Corporate,Jun,423324.0,76224.0
Home Office,Dec,271982.0,45866.0
Consumer,Feb,675613.0,120225.0
