category,month,total_sales,total_profit
Furniture,Sep,222036.0,38568.0
Furniture,Oct,194445.0,35657.0
Furniture,Mar,239304.0,43061.0
Office Supplies,Feb,559362.0,99622.0
Technology,Jul,204313.0,36405.0
Office Supplies,Dec,665566.0,118191.0
Furniture,Aug,195467.0,34740.0
Office Supplies,Jul,538522.0,96963.0
Office Supplies,Jun,492552.0,88902.0
Technology,Sep,171208.0,30152.0
Technology,Dec,229504.0,40036.0
Technology,Jun,231606.0,42876.0
Office Supplies,Jan,634780.0,114975.0
Technology,Aug,193803.0,33369.0
Technology,Oct,251598.0,41802.0
Technology,Jan,232091.0,43723.0
Office Supplies,Mar,596319.0,101136.0
Office Supplies,Aug,549691.0,100845.0
Office Supplies,Sep,558601.0,95419.0
Office Supplies,Oct,598631.0,102468.0
Furniture,Nov,194195.0,33053.0
Office Supplies,Nov,540615.0,92461.0
Technology,May,207462.0,35046.0
Furniture,Feb,156123.0,29148.0
Office Supplies,Apr,529538.0,94765.0
Furniture,Jan,187764.0,33084.0
Furniture,Jun,186625.0,33745.0
Technology,Nov,245324.0,43014.0
Technology,Mar,205382.0,36337.0
Technology,Feb,185947.0,30648.0
Furniture,Apr,220370.0,39519.0
Technology,Apr,217833.0,37765.0
Furniture,Dec,198035.0,35463.0
Office Supplies,May,572728.0,102517.0
Furniture,Jul,165859.0,29864.0
Furniture,May,199583.0,37511.0
