segment,month_name,total_sales,total_profit
Corporate,Oct,274355.0,46912.0
Home Office,Jul,149995.0,26483.0
Consumer,Jul,369395.0,66751.0
Corporate,Mar,236535.0,40231.0
Consumer,Nov,345637.0,59529.0
Home Office,Aug,133010.0,23080.0
Consumer,Aug,403398.0,73694.0
Corporate,Aug,215862.0,37549.0
Home Office,Apr,140088.0,24753.0
Consumer,Jun,369107.0,66441.0
Consumer,May,398819.0,70946.0
Home Office,Sep,110723.0,18211.0
Corporate,Jul,205031.0,37614.0
Corporate,Dec,277307.0,49362.0
Corporate,May,268393.0,48404.0
Corporate,Apr,249153.0,43070.0
Home Office,May,140086.0,25837.0
Home Office,Jan,163101.0,30044.0
Home Office,Jun,120631.0,22733.0
Consumer,Sep,407355.0,68877.0
Home Office,Mar,170179.0,27872.0
Consumer,Apr,381993.0,68449.0
Home Office,Nov,162679.0,28423.0
Home Office,Oct,168437.0,29567.0
Consumer,Dec,440300.0,80550.0
Corporate,Nov,267693.0,44607.0
Corporate,Sep,221129.0,39383.0
Corporate,Feb,233728.0,38887.0
Home Office,Feb,139046.0,25620.0
Consumer,Mar,425151.0,75563.0
Consumer,Oct,432065.0,75726.0
Corporate,Jan,286461.0,49700.0
Consumer,Jan,375210.0,69468.0
Corporate,Jun,230918.0,41962.0
Home Office,Dec,148134.0,24219.0
Consumer,Feb,357907.0,65021.0
