state,total_sales,total_customers
Alabama,70909.0,25
Arizona,299929.0,70
Arkansas,65212.0,7
California,2226567.0,531
Colorado,251483.0,64
Connecticut,102140.0,29
Delaware,85942.0,21
District of Columbia,5512.0,1
Florida,435832.0,98
Georgia,132139.0,41
Illinois,510844.0,124
Indiana,139170.0,36
Iowa,15116.0,7
Kansas,34823.0,3
Kentucky,274259.0,56
Louisiana,55745.0,19
Maryland,29268.0,9
Massachusetts,132856.0,34
Michigan,212021.0,53
Minnesota,187315.0,42
Mississippi,73887.0,17
Missouri,69861.0,21
Nebraska,3358.0,3
Nevada,14941.0,3
New Hampshire,25100.0,5
New Jersey,173055.0,39
New Mexico,20618.0,13
New York,1077143.0,269
North Carolina,340522.0,97
Ohio,536256.0,136
Oklahoma,42395.0,9
Oregon,43199.0,9
Pennsylvania,555374.0,146
Rhode Island,58038.0,13
South Dakota,457.0,1
Tennessee,162735.0,39
Texas,1108602.0,249
Utah,56475.0,17
Virginia,232350.0,47
Washington,496324.0,129
Wisconsin,71160.0,25
