state,total_sales,total_customers
Alabama,62413.0,16
Arizona,274284.0,41
Arkansas,53913.0,3
California,1957360.0,309
Colorado,233006.0,40
Connecticut,77251.0,11
Delaware,73135.0,13
District of Columbia,5512.0,1
Florida,402540.0,67
Georgia,119230.0,25
Illinois,433534.0,69
Indiana,123627.0,20
Iowa,12972.0,4
Kansas,34823.0,3
Kentucky,240169.0,32
Louisiana,48149.0,11
Maryland,22696.0,3
Massachusetts,120997.0,21
Michigan,192934.0,27
Minnesota,171272.0,24
Mississippi,60972.0,10
Missouri,67265.0,15
Nevada,9790.0,1
New Hampshire,22321.0,3
New Jersey,160029.0,22
New Mexico,8809.0,4
New York,969722.0,154
North Carolina,265924.0,50
Ohio,488734.0,85
Oklahoma,42395.0,9
Oregon,41863.0,7
Pennsylvania,501598.0,85
Rhode Island,50746.0,6
South Dakota,457.0,1
Tennessee,149695.0,21
Texas,970313.0,141
Utah,44663.0,8
Virginia,211793.0,28
Washington,427033.0,75
Wisconsin,51409.0,11
