state,sub_category,quantity_sold,sub_category_rank
Alabama,Paper,98,1
Alabama,Binders,97,2
Alabama,Furnishings,55,3
Alabama,Chairs,50,4
Alabama,Storage,48,5
Alabama,Accessories,45,6
Alabama,Art,39,7
Alabama,Envelopes,31,8
Alabama,Phones,28,9
Alabama,Tables,28,9
Alabama,Labels,24,11
Alabama,Appliances,15,12
Alabama,Bookcases,12,13
Alabama,Fasteners,11,14
Alabama,Supplies,5,15
Alabama,Copiers,4,16
Arizona,Paper,329,1
Arizona,Binders,316,2
Arizona,Furnishings,299,3
Arizona,Phones,252,4
Arizona,Art,240,5
Arizona,Accessories,209,6
Arizona,Storage,181,7
Arizona,Appliances,156,8
Arizona,Labels,137,9
Arizona,Chairs,136,10
Arizona,Tables,82,11
Arizona,Envelopes,82,11
Arizona,Bookcases,75,13
Arizona,Machines,69,14
Arizona,Fasteners,43,15
Arizona,Supplies,37,16
Arizona,Copiers,13,17
Arkansas,Furnishings,50,1
Arkansas,Art,50,1
Arkansas,Phones,48,3
Arkansas,Paper,39,4
Arkansas,Binders,35,5
Arkansas,Storage,30,6
Arkansas,Fasteners,20,7
Arkansas,Labels,18,8
Arkansas,Tables,18,8
Arkansas,Appliances,18,8
Arkansas,Accessories,17,11
Arkansas,Chairs,15,12
Arkansas,Supplies,7,13
Arkansas,Machines,6,14
Arkansas,Envelopes,4,15
Arkansas,Bookcases,2,16
California,Paper,2660,1
California,Binders,2089,2
California,Phones,1911,3
California,Furnishings,1800,4
California,Art,1743,5
California,Accessories,1589,6
California,Storage,1294,7
California,Appliances,1085,8
California,Chairs,886,9
California,Labels,718,10
California,Machines,713,11
California,Envelopes,607,12
California,Tables,568,13
California,Bookcases,549,14
California,Supplies,451,15
California,Fasteners,436,16
California,Copiers,133,17
Colorado,Binders,326,1
Colorado,Paper,322,2
Colorado,Phones,248,3
Colorado,Art,227,4
Colorado,Furnishings,220,5
Colorado,Storage,182,6
Colorado,Accessories,148,7
Colorado,Appliances,115,8
Colorado,Chairs,104,9
Colorado,Machines,102,10
Colorado,Envelopes,100,11
Colorado,Bookcases,92,12
Colorado,Tables,82,13
Colorado,Labels,73,14
Colorado,Fasteners,54,15
Colorado,Supplies,48,16
Colorado,Copiers,10,17
Connecticut,Phones,85,1
Connecticut,Paper,79,2
Connecticut,Art,76,3
Connecticut,Binders,70,4
Connecticut,Furnishings,63,5
Connecticut,Accessories,63,5
Connecticut,Storage,46,7
Connecticut,Appliances,44,8
Connecticut,Labels,33,9
Connecticut,Chairs,31,10
Connecticut,Fasteners,30,11
Connecticut,Machines,29,12
Connecticut,Bookcases,24,13
Connecticut,Supplies,17,14
Connecticut,Tables,17,14
Connecticut,Envelopes,7,16
Connecticut,Copiers,5,17
Delaware,Storage,117,1
Delaware,Paper,112,2
Delaware,Furnishings,82,3
Delaware,Accessories,77,4
Delaware,Phones,70,5
Delaware,Appliances,58,6
Delaware,Art,53,7
Delaware,Chairs,48,8
