category,month,total_sales,total_profit
Furniture,Sep,214690.0,37252.0
Furniture,Oct,188547.0,34368.0
Furniture,Mar,230993.0,41700.0
Office Supplies,Feb,525894.0,93238.0
Technology,Jul,197492.0,35217.0
Office Supplies,Dec,634319.0,112347.0
Furniture,Aug,186250.0,32931.0
Office Supplies,Jul,498705.0,89005.0
Office Supplies,Jun,470334.0,84883.0
Technology,Sep,159320.0,28227.0
Technology,Dec,209592.0,37482.0
Technology,Jun,220894.0,40799.0
Office Supplies,Jan,598637.0,109365.0
Technology,Aug,185415.0,31966.0
Technology,Oct,242107.0,40240.0
Technology,Jan,222039.0,41640.0
Office Supplies,Mar,566711.0,96197.0
Office Supplies,Aug,520397.0,96334.0
Office Supplies,Sep,497958.0,84444.0
Office Supplies,Oct,564620.0,97880.0
Furniture,Nov,185788.0,31439.0
Office Supplies,Nov,505422.0,87055.0
Technology,May,199933.0,33838.0
Furniture,Feb,149636.0,27933.0
Office Supplies,Apr,502755.0,89483.0
Furniture,Jan,175309.0,30884.0
Furniture,Jun,165797.0,30566.0
Technology,Nov,228571.0,40153.0
Technology,Mar,192808.0,34138.0
Technology,Feb,174732.0,28960.0
Furniture,Apr,211056.0,37670.0
Technology,Apr,206541.0,35759.0
Furniture,Dec,190985.0,34090.0
Office Supplies,May,544230.0,97271.0
Furniture,Jul,159703.0,28849.0
Furniture,May,191591.0,36164.0
