region,month_name,total_sales
South,Mar,161126.0
Central,Sep,163076.0
South,Aug,140030.0
South,Jan,141061.0
East,Jun,188688.0
West,Jan,253779.0
South,Apr,124698.0
East,Apr,213481.0
East,Nov,226468.0
Central,Dec,182903.0
West,Oct,255029.0
Central,May,192499.0
Central,Jun,165661.0
East,Mar,207658.0
Central,Aug,166726.0
East,Oct,258160.0
Central,Oct,177969.0
South,Nov,131997.0
West,Jun,211878.0
Central,Apr,180457.0
South,Jul,102466.0
West,Jul,215388.0
West,Nov,222152.0
Central,Mar,209271.0
East,Jan,229051.0
West,Apr,223056.0
East,Sep,197983.0
East,Dec,242232.0
South,Jun,126777.0
East,Jul,190505.0
East,May,213731.0
South,Sep,141961.0
West,Aug,197409.0
South,Oct,160290.0
Central,Jul,173690.0
Central,Jan,179270.0
East,Aug,223553.0
Central,Nov,172409.0
South,Feb,158632.0
West,Mar,219669.0
Central,Feb,181186.0
South,Dec,146858.0
East,Feb,205861.0
South,May,157255.0
West,Dec,268372.0
West,Sep,192854.0
West,May,210805.0
West,Feb,161789.0
