category,month,total_sales,total_profit
Furniture,Sep,211765.0,36752.0
Furniture,Oct,184063.0,33558.0
Furniture,Mar,227420.0,41012.0
Office Supplies,Feb,513797.0,91202.0
Technology,Jul,192114.0,34337.0
Office Supplies,Dec,616832.0,109565.0
Furniture,Aug,182399.0,32229.0
Office Supplies,Jul,488350.0,86673.0
Office Supplies,Jun,463851.0,83754.0
Technology,Sep,157029.0,27972.0
Technology,Dec,207879.0,37166.0
Technology,Jun,216817.0,40223.0
Office Supplies,Jan,575509.0,103906.0
Technology,Aug,182539.0,31486.0
Technology,Oct,230562.0,38721.0
Technology,Jan,216556.0,40624.0
Office Supplies,Mar,554337.0,93628.0
Office Supplies,Aug,509171.0,94690.0
Office Supplies,Sep,488803.0,82790.0
Office Supplies,Oct,554897.0,96170.0
Furniture,Nov,182236.0,30833.0
Office Supplies,Nov,495922.0,85450.0
Technology,May,195367.0,33012.0
Furniture,Feb,145215.0,27148.0
Office Supplies,Apr,484533.0,85837.0
Furniture,Jan,171500.0,30158.0
Furniture,Jun,163011.0,30097.0
Technology,Nov,217619.0,38024.0
Technology,Mar,187783.0,33096.0
Technology,Feb,172326.0,28523.0
Furniture,Apr,208406.0,37060.0
Technology,Apr,197012.0,34174.0
Furniture,Dec,189047.0,33722.0
Office Supplies,May,537966.0,96263.0
Furniture,Jul,156333.0,28338.0
Furniture,May,183395.0,34688.0
