region,month_name,total_sales
South,Mar,189292.0
South,Jan,170052.0
East,Apr,263050.0
East,Nov,267707.0
Central,May,236512.0
East,Mar,252477.0
Central,Oct,207107.0
South,Nov,153898.0
Central,Apr,225692.0
South,Jul,129335.0
Central,Mar,251165.0
East,Jan,272647.0
West,Apr,260310.0
East,Sep,229931.0
South,Sep,167774.0
West,Aug,246310.0
Central,Nov,224031.0
South,Feb,182051.0
West,Mar,285309.0
South,Dec,194317.0
East,Feb,246681.0
West,Dec,317925.0
West,Sep,257718.0
Central,Sep,207991.0
South,Aug,171994.0
East,Jun,221570.0
West,Jan,315626.0
South,Apr,149719.0
Central,Dec,229916.0
West,Oct,295709.0
Central,Jun,211152.0
Central,Aug,194569.0
East,Oct,295406.0
West,Jun,255273.0
West,Jul,263910.0
West,Nov,263759.0
East,Dec,282495.0
South,Jun,160902.0
East,Jul,246672.0
East,May,247403.0
South,Oct,177774.0
Central,Jul,207163.0
Central,Jan,224593.0
East,Aug,267357.0
Central,Feb,211738.0
South,May,176649.0
West,May,265857.0
West,Feb,200611.0
