category,month,total_sales,total_profit
Furniture,Sep,216747.0,37574.0
Furniture,Oct,190478.0,34734.0
Furniture,Mar,233252.0,42258.0
Office Supplies,Feb,530719.0,93860.0
Technology,Jul,200571.0,35728.0
Office Supplies,Dec,642313.0,113902.0
Furniture,Aug,188726.0,33359.0
Office Supplies,Jul,502791.0,89632.0
Office Supplies,Jun,477517.0,86263.0
Technology,Sep,164241.0,28768.0
Technology,Dec,212190.0,37741.0
Technology,Jun,223333.0,41155.0
Office Supplies,Jan,605754.0,110268.0
Technology,Aug,187486.0,32348.0
Technology,Oct,243296.0,40381.0
Technology,Jan,224601.0,42151.0
Office Supplies,Mar,574448.0,97800.0
Office Supplies,Aug,525637.0,97234.0
Office Supplies,Sep,504591.0,85645.0
Office Supplies,Oct,569063.0,98622.0
Furniture,Nov,189143.0,32204.0
Office Supplies,Nov,513001.0,88040.0
Technology,May,201724.0,34088.0
Furniture,Feb,150612.0,28076.0
Office Supplies,Apr,510686.0,91195.0
Furniture,Jan,175695.0,30984.0
Furniture,Jun,176247.0,31415.0
Technology,Nov,230808.0,40467.0
Technology,Mar,194571.0,34454.0
Technology,Feb,178166.0,29426.0
Furniture,Apr,212942.0,37994.0
Technology,Apr,210080.0,36378.0
Furniture,Dec,192953.0,34462.0
Office Supplies,May,549804.0,98055.0
Furniture,Jul,162823.0,29396.0
Furniture,May,193615.0,36390.0
