segment,month_name,total_sales,total_profit
Corporate,Oct,321200.0,54792.0
Home Office,Jul,184712.0,32043.0
Consumer,Jul,468126.0,83138.0
Corporate,Mar,289276.0,50185.0
Consumer,Nov,449423.0,77812.0
Home Office,Aug,154941.0,26736.0
Consumer,Aug,504718.0,93231.0
Corporate,Aug,270197.0,47712.0
Home Office,Apr,173147.0,31134.0
Consumer,Jun,464786.0,83347.0
Consumer,May,491107.0,86496.0
Home Office,Sep,152154.0,25301.0
Corporate,Jul,250593.0,46973.0
Corporate,Dec,367306.0,64893.0
Corporate,May,306773.0,55111.0
Corporate,Apr,297906.0,51955.0
Home Office,May,174141.0,31883.0
Home Office,Jan,197107.0,35611.0
Home Office,Jun,158489.0,29925.0
Consumer,Sep,512764.0,88301.0
Home Office,Mar,197878.0,32438.0
Consumer,Apr,489589.0,87651.0
Home Office,Nov,193205.0,33643.0
Home Office,Oct,197247.0,34319.0
Consumer,Dec,537103.0,97093.0
Corporate,Nov,332837.0,56284.0
Corporate,Sep,279998.0,49082.0
Corporate,Feb,286325.0,48509.0
Home Office,Feb,162193.0,29674.0
Consumer,Mar,548048.0,96926.0
Consumer,Oct,519836.0,89828.0
Corporate,Jan,354444.0,62844.0
Consumer,Jan,497614.0,92339.0
Corporate,Jun,275195.0,49650.0
Home Office,Dec,181517.0,30442.0
Consumer,Feb,444428.0,79398.0
