segment,month_name,total_sales,total_profit
Corporate,Oct,288607.0,49256.0
Home Office,Jul,164262.0,28818.0
Consumer,Jul,396686.0,71658.0
Corporate,Mar,258708.0,44476.0
Consumer,Nov,380075.0,64987.0
Home Office,Aug,139869.0,24402.0
Consumer,Aug,442177.0,82017.0
Corporate,Aug,239641.0,42433.0
Home Office,Apr,150440.0,26728.0
Consumer,Jun,395784.0,71275.0
Consumer,May,429855.0,75975.0
Home Office,Sep,121053.0,19925.0
Corporate,Jul,214605.0,39306.0
Corporate,Dec,310174.0,55100.0
Corporate,May,279433.0,50230.0
Corporate,Apr,262406.0,45286.0
Home Office,May,151880.0,28103.0
Home Office,Jan,170872.0,31314.0
Home Office,Jun,140973.0,27088.0
Consumer,Sep,437698.0,73775.0
Home Office,Mar,175978.0,28933.0
Consumer,Apr,410841.0,73654.0
Home Office,Nov,174492.0,30539.0
Home Office,Oct,175774.0,30761.0
Consumer,Dec,474348.0,85793.0
Corporate,Nov,281774.0,47272.0
Corporate,Sep,244562.0,43222.0
Corporate,Feb,248884.0,41761.0
Home Office,Feb,144722.0,26529.0
Consumer,Mar,478679.0,84792.0
Consumer,Oct,459203.0,80382.0
Corporate,Jan,303873.0,52703.0
Consumer,Jan,406912.0,74865.0
Corporate,Jun,243951.0,44293.0
Home Office,Dec,167405.0,27847.0
Consumer,Feb,392914.0,70962.0
