category,month,total_sales,total_profit
Furniture,Sep,185457.0,31329.0
Furniture,Oct,165668.0,30725.0
Furniture,Mar,196520.0,36037.0
Office Supplies,Feb,446530.0,79813.0
Technology,Jul,161201.0,28555.0
Office Supplies,Dec,520768.0,92476.0
Furniture,Aug,162410.0,28966.0
Office Supplies,Jul,419823.0,76282.0
Office Supplies,Jun,396927.0,71976.0
Technology,Sep,131541.0,23795.0
Technology,Dec,181179.0,31683.0
Technology,Jun,196088.0,36661.0
Office Supplies,Jan,475940.0,84826.0
Technology,Aug,159009.0,27640.0
Technology,Oct,207167.0,34225.0
Technology,Jan,190510.0,36114.0
Office Supplies,Mar,482884.0,80801.0
Office Supplies,Aug,428816.0,77410.0
Office Supplies,Sep,419109.0,70851.0
Office Supplies,Oct,495443.0,86647.0
Furniture,Nov,156981.0,26338.0
Office Supplies,Nov,428020.0,72566.0
Technology,May,167482.0,28254.0
Furniture,Feb,127034.0,24238.0
Office Supplies,Apr,417290.0,73867.0
Furniture,Jan,154676.0,27547.0
Furniture,Jun,120369.0,21441.0
Technology,Nov,189214.0,33391.0
Technology,Mar,146651.0,25587.0
Technology,Feb,149841.0,24803.0
Furniture,Apr,173356.0,31069.0
Technology,Apr,177588.0,30705.0
Furniture,Dec,159182.0,29094.0
Office Supplies,May,474304.0,85344.0
Furniture,Jul,137641.0,24964.0
Furniture,May,163192.0,31258.0
