segment,month_name,total_sales,total_profit
Corporate,Oct,277018.0,47471.0
Home Office,Jul,153536.0,27124.0
Consumer,Jul,377582.0,68137.0
Corporate,Mar,241215.0,41236.0
Consumer,Nov,359704.0,61551.0
Home Office,Aug,133756.0,23189.0
Consumer,Aug,425015.0,78519.0
Corporate,Aug,231113.0,40940.0
Home Office,Apr,144077.0,25753.0
Consumer,Jun,375901.0,67660.0
Consumer,May,408545.0,72402.0
Home Office,Sep,113797.0,18745.0
Corporate,Jul,207126.0,38000.0
Corporate,Dec,287641.0,50850.0
Corporate,May,271113.0,48864.0
Corporate,Apr,253030.0,43652.0
Home Office,May,145724.0,26856.0
Home Office,Jan,166127.0,30581.0
Home Office,Jun,125481.0,23511.0
Consumer,Sep,415564.0,70099.0
Home Office,Mar,173015.0,28407.0
Consumer,Apr,397513.0,71500.0
Home Office,Nov,165250.0,29054.0
Home Office,Oct,172332.0,30218.0
Consumer,Dec,447804.0,81961.0
Corporate,Nov,269981.0,45153.0
Corporate,Sep,222780.0,39622.0
Corporate,Feb,237667.0,39536.0
Home Office,Feb,140735.0,25879.0
Consumer,Mar,436028.0,77333.0
Consumer,Oct,440614.0,77186.0
Corporate,Jan,289910.0,50258.0
Consumer,Jan,389045.0,71865.0
Corporate,Jun,236835.0,43070.0
Home Office,Dec,150893.0,24538.0
Consumer,Feb,368388.0,67057.0
