region,month_name,total_sales
South,Mar,167879.0
South,Jan,149482.0
East,Apr,232647.0
East,Nov,236818.0
Central,May,208015.0
East,Mar,220811.0
Central,Oct,183793.0
South,Nov,137901.0
Central,Apr,193803.0
South,Jul,118240.0
Central,Mar,221178.0
East,Jan,239243.0
West,Apr,231705.0
East,Sep,208209.0
South,Sep,149842.0
West,Aug,212804.0
Central,Nov,181080.0
South,Feb,164666.0
West,Mar,240390.0
South,Dec,157347.0
East,Feb,220472.0
West,Dec,277378.0
West,Sep,224134.0
Central,Sep,169956.0
South,Aug,160037.0
East,Jun,203662.0
West,Jan,272279.0
South,Apr,136465.0
Central,Dec,199530.0
West,Oct,266849.0
Central,Jun,172409.0
Central,Aug,172358.0
East,Oct,270837.0
West,Jun,227514.0
West,Jul,229297.0
West,Nov,239136.0
East,Dec,252083.0
South,Jun,134632.0
East,Jul,210002.0
East,May,225266.0
South,Oct,168485.0
Central,Jul,180705.0
Central,Jan,184078.0
East,Aug,244685.0
Central,Feb,187606.0
South,May,165558.0
West,May,226543.0
West,Feb,174046.0
