segment,month_name,total_sales,total_profit
Corporate,Oct,308545.0,52577.0
Home Office,Jul,180369.0,31374.0
Consumer,Jul,443343.0,78593.0
Corporate,Mar,278632.0,48468.0
Consumer,Nov,419915.0,72594.0
Home Office,Aug,150428.0,26113.0
Consumer,Aug,483534.0,89480.0
Corporate,Aug,259498.0,45919.0
Home Office,Apr,163382.0,28992.0
Consumer,Jun,447925.0,80028.0
Consumer,May,473196.0,83094.0
Home Office,Sep,133574.0,22317.0
Corporate,Jul,234687.0,43432.0
Corporate,Dec,343537.0,61288.0
Corporate,May,297240.0,53550.0
Corporate,Apr,288513.0,50112.0
Home Office,May,169322.0,30995.0
Home Office,Jan,184869.0,33645.0
Home Office,Jun,153119.0,28903.0
Consumer,Sep,480855.0,82470.0
Home Office,Mar,186950.0,30822.0
Consumer,Apr,470599.0,84117.0
Home Office,Nov,189088.0,33071.0
Home Office,Oct,191003.0,33457.0
Consumer,Dec,519391.0,93852.0
Corporate,Nov,312224.0,53220.0
Corporate,Sep,260107.0,45545.0
Corporate,Feb,265391.0,44590.0
Home Office,Feb,155996.0,28671.0
Consumer,Mar,526652.0,93080.0
Consumer,Oct,497033.0,86706.0
Corporate,Jan,333836.0,59219.0
Consumer,Jan,477847.0,89127.0
Corporate,Jun,264734.0,47896.0
Home Office,Dec,177269.0,29596.0
Consumer,Feb,429613.0,77003.0
