segment,month_name,total_sales,total_profit
Corporate,Oct,251332.0,43643.0
Home Office,Jul,131596.0,23380.0
Consumer,Jul,340998.0,61315.0
Corporate,Mar,225030.0,37951.0
Consumer,Nov,323465.0,55316.0
Home Office,Aug,123909.0,21594.0
Consumer,Aug,376158.0,69074.0
Corporate,Aug,211342.0,36758.0
Home Office,Apr,130308.0,23018.0
Consumer,Jun,350226.0,63521.0
Consumer,May,373512.0,66408.0
Home Office,Sep,100134.0,16260.0
Corporate,Jul,197052.0,36032.0
Corporate,Dec,268135.0,47573.0
Corporate,May,247987.0,44349.0
Corporate,Apr,240012.0,41651.0
Home Office,May,130500.0,24047.0
Home Office,Jan,142923.0,25918.0
Home Office,Jun,106610.0,19762.0
Consumer,Sep,364816.0,62250.0
Home Office,Mar,151953.0,24086.0
Consumer,Apr,355786.0,63215.0
Home Office,Nov,139847.0,24313.0
Home Office,Oct,158331.0,27737.0
Consumer,Dec,414303.0,74756.0
Corporate,Nov,260180.0,43239.0
Corporate,Sep,200461.0,34933.0
Corporate,Feb,223556.0,37289.0
Home Office,Feb,129259.0,23495.0
Consumer,Mar,406965.0,72402.0
Consumer,Oct,390778.0,68129.0
Corporate,Jan,271019.0,47355.0
Consumer,Jan,353289.0,65052.0
Corporate,Jun,209648.0,37149.0
Home Office,Dec,139046.0,22684.0
Consumer,Feb,337671.0,62304.0
