region,month_name,total_sales
South,Mar,301404.0
South,Jan,265013.0
East,Apr,443951.0
East,Nov,433153.0
Central,May,377732.0
East,Mar,419632.0
Central,Oct,317897.0
South,Nov,228513.0
Central,Apr,351495.0
South,Jul,216062.0
Central,Mar,360193.0
East,Jan,426326.0
West,Apr,426423.0
East,Sep,400473.0
South,Sep,270278.0
West,Aug,407867.0
Central,Nov,350448.0
South,Feb,263587.0
West,Mar,429222.0
South,Dec,302735.0
East,Feb,370984.0
West,Dec,513164.0
West,Sep,399207.0
Central,Sep,318661.0
South,Aug,282857.0
East,Jun,346021.0
West,Jan,491568.0
South,Apr,237795.0
Central,Dec,363238.0
West,Oct,469978.0
Central,Jun,342546.0
Central,Aug,294424.0
East,Oct,469783.0
West,Jun,472164.0
West,Jul,420287.0
West,Nov,440823.0
East,Dec,433255.0
South,Jun,265629.0
East,Jul,419989.0
East,May,377262.0
South,Oct,270539.0
Central,Jul,365261.0
Central,Jan,359937.0
East,Aug,414655.0
Central,Feb,351453.0
South,May,270708.0
West,May,482835.0
West,Feb,354985.0
