region,month_name,total_sales
South,Mar,185751.0
South,Jan,155020.0
East,Apr,243468.0
East,Nov,251776.0
Central,May,224871.0
East,Mar,237694.0
Central,Oct,197211.0
South,Nov,148085.0
Central,Apr,214193.0
South,Jul,125391.0
Central,Mar,239948.0
East,Jan,261181.0
West,Apr,242717.0
East,Sep,221174.0
South,Sep,161793.0
West,Aug,227934.0
Central,Nov,196120.0
South,Feb,178173.0
West,Mar,264648.0
South,Dec,187826.0
East,Feb,235621.0
West,Dec,300225.0
West,Sep,246769.0
Central,Sep,194339.0
South,Aug,166650.0
East,Jun,211515.0
West,Jan,300702.0
South,Apr,143305.0
Central,Dec,222475.0
West,Oct,281886.0
Central,Jun,200821.0
Central,Aug,186142.0
East,Oct,282913.0
West,Jun,245267.0
West,Jul,244630.0
West,Nov,257812.0
East,Dec,264854.0
South,Jun,153179.0
East,Jul,231750.0
East,May,239504.0
South,Oct,173337.0
Central,Jul,197872.0
Central,Jan,199154.0
East,Aug,258075.0
Central,Feb,200867.0
South,May,171211.0
West,May,241319.0
West,Feb,187461.0
