region,month_name,total_sales
South,Mar,186579.0
South,Jan,155635.0
East,Apr,254739.0
East,Nov,255178.0
Central,May,225472.0
East,Mar,238337.0
Central,Oct,197405.0
South,Nov,149182.0
Central,Apr,215150.0
South,Jul,126943.0
Central,Mar,241279.0
East,Jan,263489.0
West,Apr,244765.0
East,Sep,223329.0
South,Sep,162703.0
West,Aug,229225.0
Central,Nov,197185.0
South,Feb,178233.0
West,Mar,268504.0
South,Dec,189277.0
East,Feb,237501.0
West,Dec,304053.0
West,Sep,248254.0
Central,Sep,195948.0
South,Aug,167985.0
East,Jun,212438.0
West,Jan,301725.0
South,Apr,144171.0
Central,Dec,224207.0
West,Oct,283393.0
Central,Jun,201064.0
Central,Aug,186225.0
East,Oct,285807.0
West,Jun,246654.0
West,Jul,246300.0
West,Nov,259446.0
East,Dec,267556.0
South,Jun,154475.0
East,Jul,233065.0
East,May,239869.0
South,Oct,173742.0
Central,Jul,200304.0
Central,Jan,200357.0
East,Aug,258801.0
Central,Feb,201742.0
South,May,173308.0
West,May,243468.0
West,Feb,188818.0
