region,month_name,total_sales
South,Mar,308049.0
South,Jan,270054.0
East,Apr,447592.0
East,Nov,440729.0
Central,May,381870.0
East,Mar,423014.0
Central,Oct,320711.0
South,Nov,234466.0
Central,Apr,356930.0
South,Jul,221088.0
Central,Mar,364029.0
East,Jan,428324.0
West,Apr,433000.0
East,Sep,411607.0
South,Sep,272949.0
West,Aug,415008.0
Central,Nov,356167.0
South,Feb,268097.0
West,Mar,436626.0
South,Dec,305575.0
East,Feb,376070.0
West,Dec,519567.0
West,Sep,406379.0
Central,Sep,321348.0
South,Aug,288536.0
East,Jun,359951.0
West,Jan,495786.0
South,Apr,240001.0
Central,Dec,367977.0
West,Oct,484628.0
Central,Jun,345622.0
Central,Aug,295982.0
East,Oct,473746.0
West,Jun,476288.0
West,Jul,425147.0
West,Nov,444861.0
East,Dec,440363.0
South,Jun,270128.0
East,Jul,424697.0
East,May,387532.0
South,Oct,275934.0
Central,Jul,368926.0
Central,Jan,360702.0
East,Aug,421766.0
Central,Feb,356204.0
South,May,275197.0
West,May,490657.0
West,Feb,361522.0
