category,month,total_sales,total_profit
Furniture,Sep,210331.0,36517.0
Furniture,Oct,183650.0,33527.0
Furniture,Mar,225246.0,40674.0
Office Supplies,Feb,508792.0,90555.0
Technology,Jul,189973.0,33906.0
Office Supplies,Dec,612961.0,109034.0
Furniture,Aug,181032.0,31942.0
Office Supplies,Jul,486094.0,86314.0
Office Supplies,Jun,459000.0,82640.0
Technology,Sep,156098.0,27749.0
Technology,Dec,207725.0,37155.0
Technology,Jun,214615.0,39721.0
Office Supplies,Jan,568936.0,102836.0
Technology,Aug,180584.0,31021.0
Technology,Oct,227516.0,38260.0
Technology,Jan,215866.0,40468.0
Office Supplies,Mar,550089.0,92819.0
Office Supplies,Aug,507528.0,94382.0
Office Supplies,Sep,486481.0,82370.0
Office Supplies,Oct,550929.0,95632.0
Furniture,Nov,181384.0,30729.0
Office Supplies,Nov,490389.0,84530.0
Technology,May,194519.0,32840.0
Furniture,Feb,144777.0,27077.0
Office Supplies,Apr,480288.0,85067.0
Furniture,Jan,170707.0,30040.0
Furniture,Jun,162320.0,29928.0
Technology,Nov,217428.0,38008.0
Technology,Mar,186988.0,32929.0
Technology,Feb,171304.0,28336.0
Furniture,Apr,206914.0,36766.0
Technology,Apr,195328.0,33815.0
Furniture,Dec,188364.0,33549.0
Office Supplies,May,524175.0,93978.0
Furniture,Jul,155466.0,28169.0
Furniture,May,181825.0,34550.0
