region,month_name,total_sales
South,Mar,163813.0
South,Jan,147889.0
East,Apr,231143.0
East,Nov,233587.0
Central,May,204646.0
East,Mar,215809.0
Central,Oct,181651.0
South,Nov,136999.0
Central,Apr,191640.0
South,Jul,117130.0
Central,Mar,219109.0
East,Jan,236876.0
West,Apr,229248.0
East,Sep,207144.0
South,Sep,148251.0
West,Aug,211115.0
Central,Nov,179329.0
South,Feb,161928.0
West,Mar,238251.0
South,Dec,156310.0
East,Feb,217045.0
West,Dec,274103.0
West,Sep,220072.0
Central,Sep,168325.0
South,Aug,146058.0
East,Jun,200798.0
West,Jan,264733.0
South,Apr,134960.0
Central,Dec,191264.0
West,Oct,262466.0
Central,Jun,170923.0
Central,Aug,169815.0
East,Oct,268850.0
West,Jun,221898.0
West,Jul,225769.0
West,Nov,230977.0
East,Dec,250471.0
South,Jun,133215.0
East,Jul,208190.0
East,May,221661.0
South,Oct,167314.0
Central,Jul,178501.0
Central,Jan,183750.0
East,Aug,231539.0
Central,Feb,185973.0
South,May,163265.0
West,May,223608.0
West,Feb,171030.0
