category,month,total_sales,total_profit
Furniture,Sep,306529.0,53059.0
Furniture,Oct,276127.0,50540.0
Furniture,Mar,338866.0,58806.0
Office Supplies,Feb,806292.0,142042.0
Technology,Jul,315249.0,56335.0
Office Supplies,Dec,972259.0,171143.0
Furniture,Aug,291075.0,52197.0
Office Supplies,Jul,841459.0,147420.0
Office Supplies,Jun,794989.0,142087.0
Technology,Sep,253898.0,44116.0
Technology,Dec,331374.0,58286.0
Technology,Jun,346486.0,63073.0
Office Supplies,Jan,920247.0,165783.0
Technology,Aug,335558.0,57964.0
Technology,Oct,373207.0,62424.0
Technology,Jan,340123.0,63190.0
Office Supplies,Mar,879968.0,148045.0
Office Supplies,Aug,778851.0,141714.0
Office Supplies,Sep,839055.0,146606.0
Office Supplies,Oct,894898.0,156140.0
Furniture,Nov,292448.0,50175.0
Office Supplies,Nov,819023.0,141386.0
Technology,May,321641.0,54874.0
Furniture,Feb,241553.0,43913.0
Office Supplies,Apr,806345.0,142758.0
Furniture,Jan,286907.0,51340.0
Furniture,Jun,292239.0,49850.0
Technology,Nov,350489.0,63136.0
Technology,Mar,300742.0,52846.0
Technology,Feb,301805.0,51586.0
Furniture,Apr,333929.0,58974.0
Technology,Apr,328266.0,57338.0
Furniture,Dec,320303.0,57837.0
Office Supplies,May,882426.0,157074.0
Furniture,Jul,272929.0,47695.0
Furniture,May,315704.0,58096.0
