category,month,total_sales,total_profit
Furniture,Sep,215539.0,37375.0
Furniture,Oct,189271.0,34474.0
Furniture,Mar,231145.0,41728.0
Office Supplies,Feb,526836.0,93368.0
Technology,Jul,199222.0,35436.0
Office Supplies,Dec,639488.0,113415.0
Furniture,Aug,186559.0,33005.0
Office Supplies,Jul,499783.0,89132.0
Office Supplies,Jun,471767.0,85080.0
Technology,Sep,160083.0,28432.0
Technology,Dec,211864.0,37690.0
Technology,Jun,222066.0,41043.0
Office Supplies,Jan,602451.0,109720.0
Technology,Aug,185808.0,32062.0
Technology,Oct,242461.0,40279.0
Technology,Jan,222136.0,41660.0
Office Supplies,Mar,568152.0,96458.0
Office Supplies,Aug,521613.0,96517.0
Office Supplies,Sep,500104.0,84786.0
Office Supplies,Oct,566469.0,98259.0
Furniture,Nov,186394.0,31603.0
Office Supplies,Nov,508220.0,87406.0
Technology,May,201302.0,34013.0
Furniture,Feb,150368.0,28041.0
Office Supplies,Apr,505377.0,89917.0
Furniture,Jan,175309.0,30884.0
Furniture,Jun,174629.0,31141.0
Technology,Nov,228706.0,40172.0
Technology,Mar,193077.0,34208.0
Technology,Feb,175340.0,29095.0
Furniture,Apr,211753.0,37771.0
Technology,Apr,208219.0,36009.0
Furniture,Dec,191665.0,34254.0
Office Supplies,May,547859.0,97698.0
Furniture,Jul,161163.0,29139.0
Furniture,May,191795.0,36177.0
