region,month_name,total_sales
South,Mar,308155.0
South,Jan,270054.0
East,Apr,448525.0
East,Nov,442326.0
Central,May,382078.0
East,Mar,423014.0
Central,Oct,321155.0
South,Nov,234466.0
Central,Apr,357865.0
South,Jul,221088.0
Central,Mar,364029.0
East,Jan,428719.0
West,Apr,433678.0
East,Sep,411962.0
South,Sep,273259.0
West,Aug,415655.0
Central,Nov,356911.0
South,Feb,268097.0
West,Mar,438070.0
South,Dec,305575.0
East,Feb,376070.0
West,Dec,520548.0
West,Sep,406379.0
Central,Sep,321500.0
South,Aug,288718.0
East,Jun,360166.0
West,Jan,496621.0
South,Apr,240001.0
Central,Dec,369610.0
West,Oct,485050.0
Central,Jun,346047.0
Central,Aug,295982.0
East,Oct,473883.0
West,Jun,478045.0
West,Jul,425147.0
West,Nov,445115.0
East,Dec,440669.0
South,Jun,271552.0
East,Jul,425029.0
East,May,388216.0
South,Oct,277390.0
Central,Jul,369922.0
Central,Jan,361291.0
East,Aug,422467.0
Central,Feb,357752.0
South,May,275197.0
West,May,490771.0
West,Feb,361725.0
