category,month,total_sales,total_profit
Furniture,Sep,207620.0,35886.0
Furniture,Oct,181274.0,33236.0
Furniture,Mar,222760.0,40200.0
Office Supplies,Feb,504184.0,89779.0
Technology,Jul,187672.0,33409.0
Office Supplies,Dec,598986.0,106469.0
Furniture,Aug,178643.0,31632.0
Office Supplies,Jul,479091.0,85056.0
Office Supplies,Jun,455086.0,81864.0
Technology,Sep,149485.0,26649.0
Technology,Dec,205942.0,36880.0
Technology,Jun,212588.0,39297.0
Office Supplies,Jan,559289.0,100637.0
Technology,Aug,179293.0,30851.0
Technology,Oct,222765.0,37334.0
Technology,Jan,212501.0,40021.0
Office Supplies,Mar,543580.0,91501.0
Office Supplies,Aug,492961.0,91164.0
Office Supplies,Sep,481038.0,81131.0
Office Supplies,Oct,546624.0,94949.0
Furniture,Nov,179405.0,30380.0
Office Supplies,Nov,475779.0,81364.0
Technology,May,193558.0,32694.0
Furniture,Feb,142854.0,26822.0
Office Supplies,Apr,473263.0,83897.0
Furniture,Jan,169451.0,29817.0
Furniture,Jun,160305.0,29560.0
Technology,Nov,213156.0,37236.0
Technology,Mar,185860.0,32827.0
Technology,Feb,167754.0,27741.0
Furniture,Apr,205396.0,36465.0
Technology,Apr,192271.0,33142.0
Furniture,Dec,185470.0,33017.0
Office Supplies,May,518350.0,92904.0
Furniture,Jul,154477.0,27994.0
Furniture,May,179904.0,34167.0
