segment,month_name,total_sales,total_profit
Corporate,Oct,277018.0,47471.0
Home Office,Jul,153536.0,27124.0
Consumer,Jul,377379.0,68106.0
Corporate,Mar,241215.0,41236.0
Consumer,Nov,359271.0,61449.0
Home Office,Aug,133756.0,23189.0
Consumer,Aug,423294.0,78214.0
Corporate,Aug,231113.0,40940.0
Home Office,Apr,144077.0,25753.0
Consumer,Jun,374945.0,67459.0
Consumer,May,407590.0,72191.0
Home Office,Sep,112870.0,18520.0
Corporate,Jul,206229.0,37781.0
Corporate,Dec,286877.0,50732.0
Corporate,May,271113.0,48864.0
Corporate,Apr,251961.0,43489.0
Home Office,May,145724.0,26856.0
Home Office,Jan,165537.0,30480.0
Home Office,Jun,124144.0,23341.0
Consumer,Sep,414731.0,69938.0
Home Office,Mar,172245.0,28315.0
Consumer,Apr,396251.0,71261.0
Home Office,Nov,165250.0,29054.0
Home Office,Oct,172332.0,30218.0
Consumer,Dec,446396.0,81678.0
Corporate,Nov,269981.0,45153.0
Corporate,Sep,222780.0,39622.0
Corporate,Feb,237041.0,39427.0
Home Office,Feb,140278.0,25797.0
Consumer,Mar,432186.0,76804.0
Consumer,Oct,439785.0,77005.0
Corporate,Jan,289665.0,50220.0
Consumer,Jan,386891.0,71523.0
Corporate,Jun,236835.0,43070.0
Home Office,Dec,150893.0,24538.0
Consumer,Feb,368388.0,67057.0
