category,month,total_sales,total_profit
Furniture,Sep,179541.0,30474.0
Furniture,Oct,163746.0,30291.0
Furniture,Mar,190130.0,35109.0
Office Supplies,Feb,439866.0,78663.0
Technology,Jul,156431.0,27542.0
Office Supplies,Dec,510278.0,90622.0
Furniture,Aug,155476.0,28188.0
Office Supplies,Jul,400037.0,72757.0
Office Supplies,Jun,381592.0,69477.0
Technology,Sep,128327.0,23200.0
Technology,Dec,178458.0,31201.0
Technology,Jun,192867.0,36185.0
Office Supplies,Jan,466176.0,83085.0
Technology,Aug,155207.0,26960.0
Technology,Oct,202948.0,33362.0
Technology,Jan,188255.0,35782.0
Office Supplies,Mar,465734.0,77218.0
Office Supplies,Aug,420503.0,75648.0
Office Supplies,Sep,388894.0,66287.0
Office Supplies,Oct,486447.0,85072.0
Furniture,Nov,154745.0,25999.0
Office Supplies,Nov,414953.0,70271.0
Technology,May,159882.0,26506.0
Furniture,Feb,123368.0,23360.0
Office Supplies,Apr,399832.0,70506.0
Furniture,Jan,149856.0,26588.0
Furniture,Jun,119787.0,21347.0
Technology,Nov,187176.0,33009.0
Technology,Mar,143051.0,25020.0
Technology,Feb,145313.0,24146.0
Furniture,Apr,170984.0,30730.0
Technology,Apr,173212.0,29685.0
Furniture,Dec,155211.0,28366.0
Office Supplies,May,455869.0,81522.0
Furniture,Jul,126169.0,22546.0
Furniture,May,159359.0,30465.0
