category,month,total_sales,total_profit
Furniture,Sep,207093.0,35762.0
Furniture,Oct,180375.0,33058.0
Furniture,Mar,222232.0,40077.0
Office Supplies,Feb,502725.0,89540.0
Technology,Jul,186475.0,33147.0
Office Supplies,Dec,598457.0,106422.0
Furniture,Aug,178495.0,31611.0
Office Supplies,Jul,477751.0,84804.0
Office Supplies,Jun,451798.0,81468.0
Technology,Sep,149181.0,26559.0
Technology,Dec,205942.0,36880.0
Technology,Jun,212588.0,39297.0
Office Supplies,Jan,557878.0,100342.0
Technology,Aug,178881.0,30785.0
Technology,Oct,222586.0,37286.0
Technology,Jan,212126.0,39993.0
Office Supplies,Mar,542669.0,91327.0
Office Supplies,Aug,491527.0,90867.0
Office Supplies,Sep,480240.0,80952.0
Office Supplies,Oct,545490.0,94771.0
Furniture,Nov,179405.0,30380.0
Office Supplies,Nov,473524.0,80910.0
Technology,May,192787.0,32589.0
Furniture,Feb,142511.0,26782.0
Office Supplies,Apr,472269.0,83773.0
Furniture,Jan,169451.0,29817.0
Furniture,Jun,160305.0,29560.0
Technology,Nov,212411.0,37067.0
Technology,Mar,185237.0,32723.0
Technology,Feb,167754.0,27741.0
Furniture,Apr,205396.0,36465.0
Technology,Apr,191388.0,33005.0
Furniture,Dec,185470.0,33017.0
Office Supplies,May,517903.0,92814.0
Furniture,Jul,153341.0,27823.0
Furniture,May,179904.0,34167.0
