category,month,total_sales,total_profit
Furniture,Sep,186077.0,31462.0
Furniture,Oct,168358.0,30949.0
Furniture,Mar,198480.0,36399.0
Office Supplies,Feb,448003.0,80057.0
Technology,Jul,163182.0,28862.0
Office Supplies,Dec,522883.0,92868.0
Furniture,Aug,163145.0,29076.0
Office Supplies,Jul,422714.0,76835.0
Office Supplies,Jun,400938.0,72566.0
Technology,Sep,131996.0,23827.0
Technology,Dec,182713.0,31980.0
Technology,Jun,196643.0,36757.0
Office Supplies,Jan,478910.0,85473.0
Technology,Aug,159371.0,27706.0
Technology,Oct,207167.0,34225.0
Technology,Jan,190857.0,36153.0
Office Supplies,Mar,485172.0,81237.0
Office Supplies,Aug,429754.0,77541.0
Office Supplies,Sep,421134.0,71182.0
Office Supplies,Oct,499332.0,87031.0
Furniture,Nov,157518.0,26370.0
Office Supplies,Nov,428539.0,72657.0
Technology,May,167482.0,28254.0
Furniture,Feb,128085.0,24334.0
Office Supplies,Apr,419495.0,74376.0
Furniture,Jan,155005.0,27586.0
Furniture,Jun,123075.0,21813.0
Technology,Nov,189952.0,33532.0
Technology,Mar,148213.0,26030.0
Technology,Feb,154593.0,25137.0
Furniture,Apr,174042.0,31164.0
Technology,Apr,177697.0,30732.0
Furniture,Dec,160145.0,29283.0
Office Supplies,May,476181.0,85617.0
Furniture,Jul,138525.0,25151.0
Furniture,May,163635.0,31316.0
