category,month,total_sales,total_profit
Furniture,Sep,303440.0,52474.0
Furniture,Oct,275865.0,50474.0
Furniture,Mar,338022.0,58700.0
Office Supplies,Feb,803927.0,141525.0
Technology,Jul,314957.0,56307.0
Office Supplies,Dec,967488.0,170453.0
Furniture,Aug,291075.0,52197.0
Office Supplies,Jul,837086.0,146784.0
Office Supplies,Jun,790029.0,141258.0
Technology,Sep,252997.0,43885.0
Technology,Dec,329249.0,57917.0
Technology,Jun,345632.0,62920.0
Office Supplies,Jan,918455.0,165441.0
Technology,Aug,334724.0,57767.0
Technology,Oct,370307.0,62019.0
Technology,Jan,339220.0,63075.0
Office Supplies,Mar,877418.0,147599.0
Office Supplies,Aug,774853.0,140950.0
Office Supplies,Sep,832572.0,145307.0
Office Supplies,Oct,893258.0,155973.0
Furniture,Nov,292042.0,50071.0
Office Supplies,Nov,813867.0,140644.0
Technology,May,321487.0,54843.0
Furniture,Feb,239977.0,43639.0
Office Supplies,Apr,801561.0,141828.0
Furniture,Jan,286024.0,51209.0
Furniture,Jun,291691.0,49763.0
Technology,Nov,348050.0,62630.0
Technology,Mar,298460.0,52513.0
Technology,Feb,299968.0,51169.0
Furniture,Apr,332632.0,58788.0
Technology,Apr,327237.0,57126.0
Furniture,Dec,318465.0,57609.0
Office Supplies,May,878247.0,156463.0
Furniture,Jul,270983.0,47438.0
Furniture,May,313699.0,57551.0
