category,month,total_sales,total_profit
Furniture,Sep,190085.0,32106.0
Furniture,Oct,174718.0,32014.0
Furniture,Mar,206955.0,37722.0
Office Supplies,Feb,467112.0,83581.0
Technology,Jul,173954.0,30652.0
Office Supplies,Dec,555379.0,98158.0
Furniture,Aug,169413.0,30166.0
Office Supplies,Jul,439880.0,79727.0
Office Supplies,Jun,418805.0,75887.0
Technology,Sep,138630.0,24725.0
Technology,Dec,188599.0,33166.0
Technology,Jun,203544.0,37966.0
Office Supplies,Jan,498761.0,88913.0
Technology,Aug,165559.0,28679.0
Technology,Oct,212793.0,35347.0
Technology,Jan,198715.0,37630.0
Office Supplies,Mar,506822.0,85235.0
Office Supplies,Aug,468169.0,86304.0
Office Supplies,Sep,445042.0,75501.0
Office Supplies,Oct,516195.0,89787.0
Furniture,Nov,166024.0,28048.0
Office Supplies,Nov,448005.0,76393.0
Technology,May,178037.0,29804.0
Furniture,Feb,134160.0,25405.0
Office Supplies,Apr,435904.0,77126.0
Furniture,Jan,161149.0,28602.0
Furniture,Jun,140531.0,25660.0
Technology,Nov,199516.0,34758.0
Technology,Mar,153495.0,27121.0
Technology,Feb,159711.0,26151.0
Furniture,Apr,187046.0,34036.0
Technology,Apr,183624.0,31695.0
Furniture,Dec,174586.0,31154.0
Office Supplies,May,492139.0,88434.0
Furniture,Jul,143317.0,26189.0
Furniture,May,168132.0,32094.0
