category,month,total_sales,total_profit
Furniture,Sep,189164.0,31884.0
Furniture,Oct,172901.0,31696.0
Furniture,Mar,204666.0,37353.0
Office Supplies,Feb,459863.0,82154.0
Technology,Jul,166430.0,29477.0
Office Supplies,Dec,537958.0,94838.0
Furniture,Aug,166776.0,29567.0
Office Supplies,Jul,431385.0,78231.0
Office Supplies,Jun,411913.0,74606.0
Technology,Sep,135654.0,24375.0
Technology,Dec,186648.0,32791.0
Technology,Jun,200923.0,37466.0
Office Supplies,Jan,491679.0,87705.0
Technology,Aug,160562.0,27914.0
Technology,Oct,212173.0,35236.0
Technology,Jan,197915.0,37463.0
Office Supplies,Mar,497548.0,83828.0
Office Supplies,Aug,463567.0,85338.0
Office Supplies,Sep,439120.0,74486.0
Office Supplies,Oct,509602.0,88784.0
Furniture,Nov,162839.0,27408.0
Office Supplies,Nov,436347.0,74257.0
Technology,May,173846.0,29280.0
Furniture,Feb,131995.0,25008.0
Office Supplies,Apr,427981.0,75811.0
Furniture,Jan,158864.0,28127.0
Furniture,Jun,127898.0,22664.0
Technology,Nov,198147.0,34583.0
Technology,Mar,151589.0,26649.0
Technology,Feb,157811.0,25766.0
Furniture,Apr,186595.0,33989.0
Technology,Apr,181157.0,31316.0
Furniture,Dec,172499.0,30824.0
Office Supplies,May,486993.0,87491.0
Furniture,Jul,141611.0,25775.0
Furniture,May,166732.0,31781.0
