category,month,total_sales,total_profit
Furniture,Sep,302491.0,52330.0
Furniture,Oct,265704.0,48783.0
Furniture,Mar,336136.0,58362.0
Office Supplies,Feb,796663.0,139961.0
Technology,Jul,313424.0,56026.0
Office Supplies,Dec,960522.0,169303.0
Furniture,Aug,288758.0,51705.0
Office Supplies,Jul,831964.0,145818.0
Office Supplies,Jun,783411.0,140176.0
Technology,Sep,250911.0,43471.0
Technology,Dec,327038.0,57554.0
Technology,Jun,342372.0,62345.0
Office Supplies,Jan,910956.0,163876.0
Technology,Aug,332144.0,57380.0
Technology,Oct,367937.0,61472.0
Technology,Jan,335374.0,62365.0
Office Supplies,Mar,871860.0,146665.0
Office Supplies,Aug,769191.0,140087.0
Office Supplies,Sep,818355.0,142286.0
Office Supplies,Oct,885942.0,154744.0
Furniture,Nov,290620.0,49855.0
Office Supplies,Nov,806427.0,139291.0
Technology,May,318849.0,54460.0
Furniture,Feb,235096.0,42666.0
Office Supplies,Apr,796020.0,140794.0
Furniture,Jan,283385.0,50789.0
Furniture,Jun,290130.0,49478.0
Technology,Nov,346176.0,62310.0
Technology,Mar,296069.0,52194.0
Technology,Feb,298133.0,50865.0
Furniture,Apr,331195.0,58540.0
Technology,Apr,324128.0,56519.0
Furniture,Dec,315851.0,57106.0
Office Supplies,May,862137.0,153387.0
Furniture,Jul,267639.0,46849.0
Furniture,May,312346.0,57348.0
