category,month,total_sales,total_profit
Furniture,Sep,166212.0,27124.0
Furniture,Oct,153955.0,28732.0
Furniture,Mar,185457.0,34158.0
Office Supplies,Feb,413061.0,73675.0
Technology,Jul,151989.0,26900.0
Office Supplies,Dec,483442.0,84307.0
Furniture,Aug,147723.0,26736.0
Office Supplies,Jul,385329.0,70508.0
Office Supplies,Jun,367813.0,66820.0
Technology,Sep,120147.0,21646.0
Technology,Dec,175792.0,30566.0
Technology,Jun,179462.0,32801.0
Office Supplies,Jan,449005.0,79575.0
Technology,Aug,149714.0,25772.0
Technology,Oct,186399.0,30303.0
Technology,Jan,167187.0,31900.0
Office Supplies,Mar,451234.0,74729.0
Office Supplies,Aug,405910.0,73490.0
Office Supplies,Sep,371626.0,63440.0
Office Supplies,Oct,451761.0,78912.0
Furniture,Nov,148632.0,24860.0
Office Supplies,Nov,388067.0,64697.0
Technology,May,146990.0,24347.0
Furniture,Feb,119623.0,22816.0
Office Supplies,Apr,384688.0,67761.0
Furniture,Jan,143031.0,25284.0
Furniture,Jun,111831.0,19477.0
Technology,Nov,172288.0,30051.0
Technology,Mar,138102.0,23937.0
Technology,Feb,133865.0,22290.0
Furniture,Apr,158499.0,28218.0
Technology,Apr,168011.0,28786.0
Furniture,Dec,143738.0,25438.0
Office Supplies,May,440790.0,78910.0
Furniture,Jul,121532.0,21649.0
Furniture,May,146650.0,27995.0
