region,month_name,total_sales
South,Mar,304066.0
South,Jan,267332.0
East,Apr,447402.0
East,Nov,435298.0
Central,May,380353.0
East,Mar,422179.0
Central,Oct,320321.0
South,Nov,231269.0
Central,Apr,354146.0
South,Jul,217963.0
Central,Mar,363491.0
East,Jan,427286.0
West,Apr,429669.0
East,Sep,409723.0
South,Sep,271652.0
West,Aug,411049.0
Central,Nov,353052.0
South,Feb,264707.0
West,Mar,434560.0
South,Dec,304268.0
East,Feb,374267.0
West,Dec,515632.0
West,Sep,403574.0
Central,Sep,320316.0
South,Aug,283929.0
East,Jun,348902.0
West,Jan,493385.0
South,Apr,239231.0
Central,Dec,367346.0
West,Oct,479682.0
Central,Jun,344676.0
Central,Aug,295757.0
East,Oct,471659.0
West,Jun,475060.0
West,Jul,423799.0
West,Nov,444038.0
East,Dec,437631.0
South,Jun,267031.0
East,Jul,422811.0
East,May,381050.0
South,Oct,273104.0
Central,Jul,368025.0
Central,Jan,360461.0
East,Aug,417182.0
Central,Feb,353331.0
South,May,273151.0
West,May,486749.0
West,Feb,358168.0
