category,month,total_sales,total_profit
Furniture,Sep,184990.0,31211.0
Furniture,Oct,165541.0,30707.0
Furniture,Mar,196520.0,36037.0
Office Supplies,Feb,445618.0,79672.0
Technology,Jul,161201.0,28555.0
Office Supplies,Dec,518797.0,92082.0
Furniture,Aug,162259.0,28943.0
Office Supplies,Jul,418391.0,75964.0
Office Supplies,Jun,393420.0,71270.0
Technology,Sep,130741.0,23644.0
Technology,Dec,180969.0,31652.0
Technology,Jun,195518.0,36590.0
Office Supplies,Jan,474734.0,84689.0
Technology,Aug,158668.0,27556.0
Technology,Oct,206670.0,34128.0
Technology,Jan,190206.0,36069.0
Office Supplies,Mar,472536.0,78381.0
Office Supplies,Aug,427642.0,77176.0
Office Supplies,Sep,417117.0,70489.0
Office Supplies,Oct,495081.0,86546.0
Furniture,Nov,156981.0,26338.0
Office Supplies,Nov,426879.0,72397.0
Technology,May,162234.0,26921.0
Furniture,Feb,126544.0,24135.0
Office Supplies,Apr,415887.0,73587.0
Furniture,Jan,154244.0,27483.0
Furniture,Jun,120162.0,21381.0
Technology,Nov,189214.0,33391.0
Technology,Mar,146167.0,25478.0
Technology,Feb,149093.0,24759.0
Furniture,Apr,172524.0,30977.0
Technology,Apr,176866.0,30511.0
Furniture,Dec,158512.0,28972.0
Office Supplies,May,468202.0,83954.0
Furniture,Jul,137641.0,24964.0
Furniture,May,162121.0,31111.0
