segment,month_name,total_sales,total_profit
Corporate,Oct,261588.0,44892.0
Home Office,Jul,134053.0,23710.0
Consumer,Jul,344108.0,61784.0
Corporate,Mar,227400.0,38513.0
Consumer,Nov,328013.0,56312.0
Home Office,Aug,126341.0,21802.0
Consumer,Aug,380071.0,69722.0
Corporate,Aug,212617.0,36994.0
Home Office,Apr,132273.0,23392.0
Consumer,Jun,351374.0,63751.0
Consumer,May,376963.0,67053.0
Home Office,Sep,103821.0,16893.0
Corporate,Jul,198752.0,36317.0
Corporate,Dec,270354.0,47891.0
Corporate,May,250127.0,44593.0
Corporate,Apr,241435.0,41872.0
Home Office,May,131166.0,24131.0
Home Office,Jan,155828.0,28638.0
Home Office,Jun,112706.0,21402.0
Consumer,Sep,369045.0,63070.0
Home Office,Mar,155751.0,24734.0
Consumer,Apr,358667.0,63662.0
Home Office,Nov,146478.0,25052.0
Home Office,Oct,161159.0,28291.0
Consumer,Dec,423792.0,77306.0
Corporate,Nov,262499.0,43588.0
Corporate,Sep,208854.0,36997.0
Corporate,Feb,224598.0,37495.0
Home Office,Feb,131251.0,23866.0
Consumer,Mar,408618.0,72791.0
Consumer,Oct,410942.0,71743.0
Corporate,Jan,276971.0,48250.0
Consumer,Jan,360583.0,66720.0
Corporate,Jun,211419.0,37463.0
Home Office,Dec,139596.0,22778.0
Consumer,Feb,341669.0,62889.0
