region,month_name,total_sales
South,Mar,161831.0
Central,Sep,164204.0
South,Aug,143843.0
South,Jan,142364.0
East,Jun,190294.0
West,Jan,254348.0
South,Apr,125420.0
East,Apr,214869.0
East,Nov,227392.0
Central,Dec,184024.0
West,Oct,256420.0
Central,May,194073.0
Central,Jun,166648.0
East,Mar,208077.0
Central,Aug,167863.0
East,Oct,258517.0
Central,Oct,179066.0
South,Nov,133526.0
West,Jun,212259.0
Central,Apr,182269.0
South,Jul,102580.0
West,Jul,217173.0
West,Nov,224660.0
Central,Mar,209604.0
East,Jan,230016.0
West,Apr,224787.0
East,Sep,198505.0
East,Dec,243234.0
South,Jun,127570.0
East,Jul,198242.0
East,May,213731.0
South,Sep,143965.0
West,Aug,199168.0
South,Oct,162494.0
Central,Jul,174328.0
Central,Jan,179501.0
East,Aug,224707.0
Central,Nov,174842.0
South,Feb,159427.0
West,Mar,220876.0
Central,Feb,182717.0
South,Dec,150848.0
East,Feb,206225.0
South,May,160128.0
West,Dec,269547.0
West,Sep,207607.0
West,May,213271.0
West,Feb,163862.0
