segment,month_name,total_sales,total_profit
Corporate,Oct,261588.0,44892.0
Home Office,Jul,133979.0,23695.0
Consumer,Jul,343097.0,61693.0
Corporate,Mar,226623.0,38306.0
Consumer,Nov,325287.0,55670.0
Home Office,Aug,126341.0,21802.0
Consumer,Aug,379060.0,69584.0
Corporate,Aug,212357.0,36956.0
Home Office,Apr,132273.0,23392.0
Consumer,Jun,351374.0,63751.0
Consumer,May,376529.0,66948.0
Home Office,Sep,103821.0,16893.0
Corporate,Jul,198562.0,36297.0
Corporate,Dec,270354.0,47891.0
Corporate,May,249104.0,44432.0
Corporate,Apr,240454.0,41740.0
Home Office,May,131166.0,24131.0
Home Office,Jan,155828.0,28638.0
Home Office,Jun,112706.0,21402.0
Consumer,Sep,367257.0,62733.0
Home Office,Mar,155290.0,24634.0
Consumer,Apr,357848.0,63483.0
Home Office,Nov,146478.0,25052.0
Home Office,Oct,160941.0,28246.0
Consumer,Dec,422740.0,77077.0
Corporate,Nov,261112.0,43336.0
Corporate,Sep,208114.0,36921.0
Corporate,Feb,224329.0,37465.0
Home Office,Feb,130909.0,23819.0
Consumer,Mar,408333.0,72731.0
Consumer,Oct,409076.0,71541.0
Corporate,Jan,275959.0,48072.0
Consumer,Jan,359551.0,66492.0
Corporate,Jun,211419.0,37463.0
Home Office,Dec,139274.0,22714.0
Consumer,Feb,340510.0,62690.0
