region,month_name,total_sales
South,Mar,157098.0
Central,Sep,154652.0
South,Aug,133719.0
South,Jan,135312.0
East,Jun,185051.0
West,Jan,238939.0
South,Apr,114716.0
East,Apr,208934.0
East,Nov,205409.0
Central,Dec,166533.0
West,Oct,219528.0
Central,May,177993.0
Central,Jun,155083.0
East,Mar,203417.0
Central,Aug,160491.0
East,Oct,253327.0
Central,Oct,162884.0
South,Nov,128480.0
West,Jun,197728.0
Central,Apr,172779.0
South,Jul,97413.0
West,Jul,210006.0
West,Nov,219011.0
Central,Mar,203103.0
East,Jan,216131.0
West,Apr,214769.0
East,Sep,184276.0
East,Dec,228005.0
South,Jun,121244.0
East,Jul,184520.0
East,May,206653.0
South,Sep,134042.0
West,Aug,191613.0
South,Oct,156376.0
Central,Jul,166911.0
Central,Jan,168841.0
East,Aug,217524.0
Central,Nov,156087.0
South,Feb,146391.0
West,Mar,211175.0
Central,Feb,164149.0
South,Dec,144751.0
East,Feb,202130.0
South,May,155186.0
West,Dec,263683.0
West,Sep,185015.0
West,May,194598.0
West,Feb,153879.0
