category,month,total_sales,total_profit
Furniture,Sep,173394.0,29023.0
Furniture,Oct,155277.0,28984.0
Furniture,Mar,188315.0,34690.0
Office Supplies,Feb,426960.0,76436.0
Technology,Jul,154194.0,27238.0
Office Supplies,Dec,500636.0,88595.0
Furniture,Aug,150177.0,27108.0
Office Supplies,Jul,392760.0,71587.0
Office Supplies,Jun,375526.0,68271.0
Technology,Sep,121782.0,21910.0
Technology,Dec,175792.0,30566.0
Technology,Jun,180608.0,32945.0
Office Supplies,Jan,459554.0,81764.0
Technology,Aug,152920.0,26509.0
Technology,Oct,200291.0,32929.0
Technology,Jan,169335.0,32264.0
Office Supplies,Mar,457999.0,75850.0
Office Supplies,Aug,410426.0,74187.0
Office Supplies,Sep,379906.0,64761.0
Office Supplies,Oct,457723.0,80257.0
Furniture,Nov,150652.0,25060.0
Office Supplies,Nov,392775.0,65576.0
Technology,May,149195.0,24735.0
Furniture,Feb,122114.0,23154.0
Office Supplies,Apr,390685.0,68801.0
Furniture,Jan,146332.0,26060.0
Furniture,Jun,112801.0,19637.0
Technology,Nov,181120.0,32339.0
Technology,Mar,140046.0,24310.0
Technology,Feb,142633.0,23739.0
Furniture,Apr,167263.0,30223.0
Technology,Apr,170325.0,29159.0
Furniture,Dec,146600.0,26040.0
Office Supplies,May,447093.0,80145.0
Furniture,Jul,124601.0,22231.0
Furniture,May,156467.0,30023.0
