segment,month_name,total_sales,total_profit
Corporate,Oct,300704.0,51389.0
Home Office,Jul,177297.0,30959.0
Consumer,Jul,429968.0,76189.0
Corporate,Mar,268661.0,46298.0
Consumer,Nov,409898.0,71003.0
Home Office,Aug,146728.0,25441.0
Consumer,Aug,470755.0,87232.0
Corporate,Aug,251661.0,44672.0
Home Office,Apr,157492.0,27874.0
Consumer,Jun,428599.0,77328.0
Consumer,May,446343.0,78938.0
Home Office,Sep,129815.0,21504.0
Corporate,Jul,224268.0,41241.0
Corporate,Dec,332419.0,59587.0
Corporate,May,291312.0,52372.0
Corporate,Apr,281203.0,48729.0
Home Office,May,162864.0,30058.0
Home Office,Jan,181357.0,33158.0
Home Office,Jun,150735.0,28413.0
Consumer,Sep,470965.0,80712.0
Home Office,Mar,186011.0,30707.0
Consumer,Apr,443835.0,79045.0
Home Office,Nov,184422.0,32439.0
Home Office,Oct,188059.0,32984.0
Consumer,Dec,502215.0,90947.0
Corporate,Nov,294881.0,49825.0
Corporate,Sep,252130.0,44420.0
Corporate,Feb,259768.0,43778.0
Home Office,Feb,154772.0,28468.0
Consumer,Mar,507651.0,89417.0
Consumer,Oct,473332.0,83046.0
Corporate,Jan,314410.0,54618.0
Consumer,Jan,459742.0,85568.0
Corporate,Jun,256601.0,46548.0
Home Office,Dec,174416.0,29204.0
Consumer,Feb,410333.0,73722.0
