category,month,total_sales,total_profit
Furniture,Sep,210670.0,36561.0
Furniture,Oct,184063.0,33558.0
Furniture,Mar,226073.0,40806.0
Office Supplies,Feb,512863.0,91093.0
Technology,Jul,191992.0,34309.0
Office Supplies,Dec,615458.0,109297.0
Furniture,Aug,181358.0,31972.0
Office Supplies,Jul,486725.0,86460.0
Office Supplies,Jun,462359.0,83430.0
Technology,Sep,157029.0,27972.0
Technology,Dec,207879.0,37166.0
Technology,Jun,215208.0,39874.0
Office Supplies,Jan,574411.0,103750.0
Technology,Aug,182488.0,31474.0
Technology,Oct,229656.0,38600.0
Technology,Jan,216322.0,40588.0
Office Supplies,Mar,552161.0,93173.0
Office Supplies,Aug,509020.0,94666.0
Office Supplies,Sep,487282.0,82470.0
Office Supplies,Oct,552946.0,95970.0
Furniture,Nov,182236.0,30833.0
Office Supplies,Nov,494499.0,85308.0
Technology,May,194519.0,32840.0
Furniture,Feb,145215.0,27148.0
Office Supplies,Apr,484075.0,85757.0
Furniture,Jan,171312.0,30147.0
Furniture,Jun,162528.0,29987.0
Technology,Nov,217619.0,38024.0
Technology,Mar,186988.0,32929.0
Technology,Feb,171678.0,28435.0
Furniture,Apr,208120.0,37017.0
Technology,Apr,196807.0,34121.0
Furniture,Dec,189047.0,33722.0
Office Supplies,May,527298.0,94661.0
Furniture,Jul,156333.0,28338.0
Furniture,May,183024.0,34638.0
