region,month_name,total_sales
South,Mar,188042.0
South,Jan,158819.0
East,Apr,258395.0
East,Nov,262110.0
Central,May,230725.0
East,Mar,244964.0
Central,Oct,202848.0
South,Nov,151491.0
Central,Apr,219786.0
South,Jul,128731.0
Central,Mar,245968.0
East,Jan,268005.0
West,Apr,254463.0
East,Sep,227585.0
South,Sep,166527.0
West,Aug,241603.0
Central,Nov,209876.0
South,Feb,181232.0
West,Mar,280453.0
South,Dec,192495.0
East,Feb,242006.0
West,Dec,313576.0
West,Sep,252563.0
Central,Sep,203582.0
South,Aug,170101.0
East,Jun,216641.0
West,Jan,309370.0
South,Apr,147803.0
Central,Dec,228743.0
West,Oct,291834.0
Central,Jun,206777.0
Central,Aug,190747.0
East,Oct,289709.0
West,Jun,251316.0
West,Jul,255489.0
West,Nov,261992.0
East,Dec,272351.0
South,Jun,159389.0
East,Jul,241306.0
East,May,242558.0
South,Oct,177076.0
Central,Jul,204073.0
Central,Jan,217834.0
East,Aug,264572.0
Central,Feb,205978.0
South,May,175989.0
West,May,249889.0
West,Feb,193858.0
