state,total_sales,total_customers
Alabama,60281.0,14
Arizona,273278.0,39
Arkansas,53913.0,3
California,1904902.0,277
Colorado,230256.0,36
Connecticut,77251.0,11
Delaware,73135.0,13
District of Columbia,5512.0,1
Florida,393969.0,55
Georgia,112238.0,19
Illinois,420124.0,55
Indiana,123446.0,19
Iowa,11812.0,3
Kansas,34823.0,3
Kentucky,239754.0,31
Louisiana,48149.0,11
Maryland,22696.0,3
Massachusetts,119534.0,18
Michigan,190379.0,24
Minnesota,170669.0,23
Mississippi,60972.0,10
Missouri,54095.0,11
Nevada,9790.0,1
New Hampshire,22321.0,3
New Jersey,160029.0,22
New Mexico,7804.0,3
New York,948992.0,131
North Carolina,258735.0,42
Ohio,472892.0,74
Oklahoma,42395.0,9
Oregon,39721.0,5
Pennsylvania,493145.0,75
Rhode Island,50746.0,6
South Dakota,457.0,1
Tennessee,149695.0,21
Texas,950390.0,120
Utah,44121.0,7
Virginia,208703.0,24
Washington,423003.0,68
Wisconsin,51409.0,11
