region,month_name,total_sales
South,Mar,204413.0
South,Jan,181323.0
East,Apr,286615.0
East,Nov,298240.0
Central,May,245277.0
East,Mar,270136.0
Central,Oct,222397.0
South,Nov,159263.0
Central,Apr,239819.0
South,Jul,134352.0
Central,Mar,264648.0
East,Jan,286958.0
West,Apr,276351.0
East,Sep,261624.0
South,Sep,181301.0
West,Aug,265879.0
Central,Nov,237560.0
South,Feb,187021.0
West,Mar,297239.0
South,Dec,202257.0
East,Feb,260181.0
West,Dec,343986.0
West,Sep,274590.0
Central,Sep,230081.0
South,Aug,183009.0
East,Jun,232209.0
West,Jan,338265.0
South,Apr,159333.0
Central,Dec,245899.0
West,Oct,307990.0
Central,Jun,226161.0
Central,Aug,205284.0
East,Oct,317955.0
West,Jun,276691.0
West,Jul,282816.0
West,Nov,281917.0
East,Dec,294976.0
South,Jun,169546.0
East,Jul,267548.0
East,May,259306.0
South,Oct,192483.0
Central,Jul,219718.0
Central,Jan,244354.0
East,Aug,281328.0
Central,Feb,228170.0
South,May,184232.0
West,May,284369.0
West,Feb,219019.0
