state,sub_category,quantity_sold,sub_category_rank
Alabama,Paper,98,1
Alabama,Binders,83,2
Alabama,Furnishings,55,3
Alabama,Chairs,50,4
Alabama,Storage,48,5
Alabama,Accessories,45,6
Alabama,Art,39,7
Alabama,Envelopes,31,8
Alabama,Tables,28,9
Alabama,Phones,28,9
Alabama,Labels,24,11
Alabama,Appliances,15,12
Alabama,Bookcases,12,13
Alabama,Fasteners,11,14
Alabama,Supplies,5,15
Alabama,Copiers,4,16
Arizona,Paper,326,1
Arizona,Binders,316,2
Arizona,Furnishings,290,3
Arizona,Phones,252,4
Arizona,Art,232,5
Arizona,Accessories,198,6
Arizona,Storage,181,7
Arizona,Appliances,156,8
Arizona,Labels,137,9
Arizona,Chairs,132,10
Arizona,Tables,80,11
Arizona,Envelopes,79,12
Arizona,Bookcases,75,13
Arizona,Machines,69,14
Arizona,Fasteners,43,15
Arizona,Supplies,37,16
Arizona,Copiers,13,17
Arkansas,Art,50,1
Arkansas,Furnishings,50,1
Arkansas,Phones,48,3
Arkansas,Paper,39,4
Arkansas,Binders,35,5
Arkansas,Storage,30,6
Arkansas,Fasteners,20,7
Arkansas,Tables,18,8
Arkansas,Labels,18,8
Arkansas,Accessories,17,10
Arkansas,Appliances,16,11
Arkansas,Chairs,13,12
Arkansas,Supplies,7,13
Arkansas,Machines,6,14
Arkansas,Envelopes,4,15
Arkansas,Bookcases,2,16
California,Paper,2562,1
California,Binders,2008,2
California,Phones,1836,3
California,Furnishings,1746,4
California,Art,1657,5
California,Accessories,1525,6
California,Storage,1250,7
California,Appliances,1041,8
California,Chairs,864,9
California,Machines,694,10
California,Labels,690,11
California,Envelopes,585,12
California,Tables,559,13
California,Bookcases,534,14
California,Supplies,430,15
California,Fasteners,382,16
California,Copiers,130,17
Colorado,Binders,326,1
Colorado,Paper,310,2
Colorado,Phones,242,3
Colorado,Furnishings,218,4
Colorado,Art,197,5
Colorado,Storage,182,6
Colorado,Accessories,146,7
Colorado,Appliances,115,8
Colorado,Envelopes,100,9
Colorado,Machines,100,9
Colorado,Chairs,95,11
Colorado,Bookcases,92,12
Colorado,Tables,78,13
Colorado,Labels,71,14
Colorado,Fasteners,54,15
Colorado,Supplies,48,16
Colorado,Copiers,10,17
Connecticut,Art,76,1
Connecticut,Phones,75,2
Connecticut,Paper,68,3
Connecticut,Binders,65,4
Connecticut,Accessories,63,5
Connecticut,Furnishings,58,6
Connecticut,Storage,36,7
Connecticut,Appliances,36,7
Connecticut,Labels,33,9
Connecticut,Machines,29,10
Connecticut,Fasteners,28,11
Connecticut,Chairs,26,12
Connecticut,Tables,17,13
Connecticut,Bookcases,17,13
Connecticut,Supplies,17,13
Connecticut,Envelopes,7,16
Connecticut,Copiers,5,17
Delaware,Storage,117,1
Delaware,Paper,108,2
Delaware,Furnishings,82,3
Delaware,Accessories,69,4
Delaware,Phones,63,5
Delaware,Appliances,55,6
Delaware,Art,53,7
Delaware,Chairs,48,8
Delaware,Machines,39,9
Delaware,Binders,39,9
Delaware,Supplies,22,11
Delaware,Envelopes,22,11
Delaware,Tables,19,13
Delaware,Bookcases,17,14
Delaware,Labels,16,15
Delaware,Fasteners,12,16
District of Columbia,Paper,35,1
District of Columbia,Binders,15,2
District of Columbia,Labels,10,3
District of Columbia,Art,7,4
District of Columbia,Furnishings,7,4
District of Columbia,Fasteners,7,4
District of Columbia,Phones,5,7
District of Columbia,Envelopes,3,8
District of Columbia,Chairs,3,8
District of Columbia,Appliances,2,10
Florida,Paper,510,1
Florida,Binders,453,2
Florida,Art,369,3
Florida,Furnishings,347,4
Florida,Phones,343,5
Florida,Accessories,340,6
Florida,Storage,222,7
Florida,Chairs,194,8
Florida,Appliances,187,9
Florida,Tables,152,10
Florida,Labels,147,11
Florida,Machines,133,12
Florida,Envelopes,111,13
Florida,Fasteners,93,14
Florida,Supplies,88,15
Florida,Bookcases,75,16
Florida,Copiers,14,17
Georgia,Phones,159,1
Georgia,Binders,156,2
Georgia,Paper,143,3
Georgia,Furnishings,116,4
Georgia,Art,101,5
Georgia,Chairs,65,6
Georgia,Storage,63,7
Georgia,Tables,63,7
Georgia,Accessories,62,9
Georgia,Appliances,59,10
Georgia,Machines,45,11
Georgia,Labels,35,12
Georgia,Bookcases,35,12
Georgia,Supplies,19,14
Georgia,Envelopes,18,15
Georgia,Fasteners,9,16
Georgia,Copiers,5,17
Illinois,Paper,597,1
Illinois,Binders,474,2
Illinois,Furnishings,445,3
Illinois,Phones,421,4
Illinois,Accessories,331,5
Illinois,Art,266,6
Illinois,Storage,254,7
Illinois,Chairs,229,8
Illinois,Appliances,221,9
Illinois,Machines,164,10
Illinois,Labels,149,11
Illinois,Bookcases,119,12
Illinois,Envelopes,108,13
Illinois,Tables,104,14
Illinois,Supplies,94,15
Illinois,Fasteners,86,16
Illinois,Copiers,20,17
Indiana,Paper,151,1
Indiana,Phones,139,2
Indiana,Binders,121,3
Indiana,Accessories,107,4
Indiana,Art,70,5
Indiana,Storage,68,6
Indiana,Furnishings,63,7
Indiana,Appliances,50,8
Indiana,Chairs,50,8
Indiana,Labels,41,10
Indiana,Envelopes,28,11
Indiana,Supplies,24,12
Indiana,Machines,23,13
Indiana,Fasteners,19,14
Indiana,Bookcases,18,15
Indiana,Tables,15,16
Indiana,Copiers,5,17
Iowa,Storage,30,1
Iowa,Chairs,25,2
Iowa,Phones,21,3
Iowa,Accessories,14,4
Iowa,Paper,11,5
Iowa,Binders,10,6
Iowa,Appliances,7,7
Iowa,Furnishings,4,8
Iowa,Art,3,9
Iowa,Labels,3,9
Iowa,Envelopes,2,11
Iowa,Supplies,2,11
Iowa,Tables,1,13
Kansas,Paper,70,1
Kansas,Art,56,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Fasteners,23,5
Kansas,Accessories,20,6
Kansas,Binders,18,7
Kansas,Furnishings,15,8
Kansas,Labels,14,9
Kansas,Tables,10,10
Kansas,Appliances,9,11
Kansas,Supplies,9,11
Kansas,Storage,9,11
Kansas,Machines,8,14
Kansas,Bookcases,8,14
Kansas,Copiers,2,16
Kentucky,Paper,293,1
Kentucky,Phones,225,2
Kentucky,Binders,198,3
Kentucky,Art,181,4
Kentucky,Furnishings,158,5
Kentucky,Storage,143,6
Kentucky,Appliances,140,7
Kentucky,Accessories,127,8
Kentucky,Chairs,103,9
