category,month,total_sales,total_profit
Furniture,Sep,180399.0,30599.0
Furniture,Oct,163746.0,30291.0
Furniture,Mar,190536.0,35224.0
Office Supplies,Feb,440545.0,78762.0
Technology,Jul,156863.0,27662.0
Office Supplies,Dec,510839.0,90731.0
Furniture,Aug,155476.0,28188.0
Office Supplies,Jul,400853.0,72929.0
Office Supplies,Jun,381849.0,69493.0
Technology,Sep,128683.0,23304.0
Technology,Dec,178458.0,31201.0
Technology,Jun,194462.0,36365.0
Office Supplies,Jan,466956.0,83160.0
Technology,Aug,155905.0,27044.0
Technology,Oct,203925.0,33513.0
Technology,Jan,188398.0,35814.0
Office Supplies,Mar,466192.0,77320.0
Office Supplies,Aug,421562.0,75924.0
Office Supplies,Sep,391337.0,66793.0
Office Supplies,Oct,487150.0,85198.0
Furniture,Nov,154812.0,26005.0
Office Supplies,Nov,416650.0,70482.0
Technology,May,159882.0,26506.0
Furniture,Feb,123762.0,23472.0
Office Supplies,Apr,400635.0,70616.0
Furniture,Jan,149856.0,26588.0
Furniture,Jun,119787.0,21347.0
Technology,Nov,187577.0,33040.0
Technology,Mar,143051.0,25020.0
Technology,Feb,146059.0,24262.0
Furniture,Apr,170984.0,30730.0
Technology,Apr,173521.0,29772.0
Furniture,Dec,155349.0,28388.0
Office Supplies,May,459739.0,82262.0
Furniture,Jul,133626.0,24381.0
Furniture,May,159468.0,30488.0
