region,month_name,total_sales
South,Mar,207156.0
South,Jan,183347.0
East,Apr,292526.0
East,Nov,300243.0
Central,May,247855.0
East,Mar,272985.0
Central,Oct,224971.0
South,Nov,161437.0
Central,Apr,240935.0
South,Jul,135571.0
Central,Mar,277055.0
East,Jan,288043.0
West,Apr,281851.0
East,Sep,264770.0
South,Sep,183101.0
West,Aug,269548.0
Central,Nov,238598.0
South,Feb,198331.0
West,Mar,302996.0
South,Dec,205152.0
East,Feb,262653.0
West,Dec,349571.0
West,Sep,277854.0
Central,Sep,234379.0
South,Aug,185488.0
East,Jun,238826.0
West,Jan,342436.0
South,Apr,165216.0
Central,Dec,247264.0
West,Oct,311244.0
Central,Jun,229454.0
Central,Aug,206957.0
East,Oct,320007.0
West,Jun,279225.0
West,Jul,285837.0
West,Nov,294497.0
East,Dec,295539.0
South,Jun,173279.0
East,Jul,269177.0
East,May,263697.0
South,Oct,194963.0
Central,Jul,225092.0
Central,Jan,247054.0
East,Aug,296804.0
Central,Feb,230011.0
South,May,185532.0
West,May,291788.0
West,Feb,225492.0
