state,total_sales,total_customers
Alabama,41562.0,4
Arizona,248943.0,26
Arkansas,53913.0,3
California,1805825.0,201
Colorado,216636.0,27
Connecticut,75759.0,9
Delaware,70497.0,8
District of Columbia,5512.0,1
Florida,371373.0,48
Georgia,107227.0,14
Illinois,406672.0,45
Indiana,107651.0,11
Iowa,10997.0,2
Kansas,34823.0,3
Kentucky,226560.0,22
Louisiana,41935.0,5
Maryland,22696.0,3
Massachusetts,112763.0,13
Michigan,185081.0,19
Minnesota,156181.0,15
Mississippi,56221.0,6
Missouri,52323.0,8
Nevada,9790.0,1
New Hampshire,22321.0,3
New Jersey,156184.0,19
New Mexico,6879.0,2
New York,920520.0,103
North Carolina,252338.0,32
Ohio,450027.0,52
Oklahoma,39656.0,6
Oregon,38126.0,3
Pennsylvania,476312.0,54
Rhode Island,48370.0,4
Tennessee,143166.0,17
Texas,900087.0,92
Utah,43612.0,6
Virginia,206238.0,22
Washington,390078.0,49
Wisconsin,47874.0,7
