segment,month_name,total_sales,total_profit
Corporate,Oct,476693.0,82970.0
Home Office,Jul,307509.0,53075.0
Consumer,Jul,697214.0,122534.0
Corporate,Mar,461071.0,78057.0
Consumer,Nov,695951.0,121169.0
Home Office,Aug,239696.0,41049.0
Consumer,Aug,754592.0,138136.0
Corporate,Aug,409728.0,72411.0
Home Office,Apr,243536.0,43457.0
Consumer,Jun,754685.0,133067.0
Consumer,May,770310.0,136061.0
Home Office,Sep,239838.0,41059.0
Corporate,Jul,421472.0,75381.0
Corporate,Dec,528959.0,96597.0
Corporate,May,454866.0,80180.0
Corporate,Apr,467514.0,80021.0
Home Office,May,292222.0,53505.0
Home Office,Jan,292782.0,53112.0
Home Office,Jun,250999.0,44927.0
Consumer,Sep,755561.0,131616.0
Home Office,Mar,286115.0,47449.0
Consumer,Apr,755661.0,135346.0
Home Office,Nov,269555.0,46869.0
Home Office,Oct,286850.0,50328.0
Consumer,Dec,816998.0,144079.0
Corporate,Nov,495119.0,86441.0
Corporate,Sep,401431.0,70707.0
Corporate,Feb,425175.0,73156.0
Home Office,Feb,243136.0,42918.0
Consumer,Mar,769485.0,133756.0
Consumer,Oct,778186.0,135462.0
Corporate,Jan,499054.0,88269.0
Consumer,Jan,754501.0,138775.0
Corporate,Jun,425740.0,76681.0
Home Office,Dec,274795.0,46177.0
Consumer,Feb,679967.0,121223.0
