segment,month_name,total_sales,total_profit
Corporate,Oct,305023.0,51975.0
Home Office,Jul,177886.0,31035.0
Consumer,Jul,432399.0,76660.0
Corporate,Mar,270213.0,46570.0
Consumer,Nov,411516.0,71263.0
Home Office,Aug,147299.0,25589.0
Consumer,Aug,473383.0,87743.0
Corporate,Aug,253427.0,45073.0
Home Office,Apr,159362.0,28157.0
Consumer,Jun,433518.0,78464.0
Consumer,May,461106.0,81253.0
Home Office,Sep,131408.0,21790.0
Corporate,Jul,226512.0,41653.0
Corporate,Dec,333198.0,59735.0
Corporate,May,292244.0,52527.0
Corporate,Apr,283310.0,49225.0
Home Office,May,163378.0,30183.0
Home Office,Jan,182328.0,33363.0
Home Office,Jun,152234.0,28723.0
Consumer,Sep,472360.0,81002.0
Home Office,Mar,186565.0,30773.0
Consumer,Apr,447279.0,79689.0
Home Office,Nov,185078.0,32495.0
Home Office,Oct,188404.0,33028.0
Consumer,Dec,504960.0,91389.0
Corporate,Nov,299183.0,50549.0
Corporate,Sep,253829.0,44722.0
Corporate,Feb,261664.0,44057.0
Home Office,Feb,155104.0,28504.0
Consumer,Mar,512762.0,90393.0
Consumer,Oct,476095.0,83446.0
Corporate,Jan,317718.0,55161.0
Consumer,Jan,463519.0,86164.0
Corporate,Jun,257927.0,46887.0
Home Office,Dec,175600.0,29329.0
Consumer,Feb,414570.0,74312.0
