segment,month_name,total_sales,total_profit
Corporate,Oct,308264.0,52506.0
Home Office,Jul,179887.0,31282.0
Consumer,Jul,440763.0,78202.0
Corporate,Mar,277042.0,48055.0
Consumer,Nov,417786.0,72184.0
Home Office,Aug,150035.0,26017.0
Consumer,Aug,482424.0,89275.0
Corporate,Aug,258927.0,45790.0
Home Office,Apr,163382.0,28992.0
Consumer,Jun,438950.0,79398.0
Consumer,May,469120.0,82674.0
Home Office,Sep,132770.0,22103.0
Corporate,Jul,234243.0,43404.0
Corporate,Dec,343212.0,61253.0
Corporate,May,297001.0,53502.0
Corporate,Apr,287386.0,49940.0
Home Office,May,168324.0,30835.0
Home Office,Jan,184869.0,33645.0
Home Office,Jun,152647.0,28808.0
Consumer,Sep,478343.0,82060.0
Home Office,Mar,186565.0,30773.0
Consumer,Apr,466088.0,83280.0
Home Office,Nov,187688.0,32881.0
Home Office,Oct,190369.0,33345.0
Consumer,Dec,513193.0,92881.0
Corporate,Nov,311642.0,53165.0
Corporate,Sep,257120.0,45219.0
Corporate,Feb,264772.0,44503.0
Home Office,Feb,155996.0,28671.0
Consumer,Mar,524085.0,92644.0
Consumer,Oct,495352.0,86400.0
Corporate,Jan,333337.0,59141.0
Consumer,Jan,476008.0,88790.0
Corporate,Jun,263555.0,47666.0
Home Office,Dec,176768.0,29512.0
Consumer,Feb,429055.0,76892.0
