region,month_name,total_sales
South,Mar,170001.0
South,Jan,150576.0
East,Apr,238163.0
East,Nov,243682.0
Central,May,215520.0
East,Mar,228804.0
Central,Oct,189512.0
South,Nov,140694.0
Central,Apr,198796.0
South,Jul,120108.0
Central,Mar,224034.0
East,Jan,244192.0
West,Apr,234635.0
East,Sep,213855.0
South,Sep,153234.0
West,Aug,218449.0
Central,Nov,189521.0
South,Feb,165748.0
West,Mar,256863.0
South,Dec,169299.0
East,Feb,225445.0
West,Dec,291844.0
West,Sep,236951.0
Central,Sep,181279.0
South,Aug,161051.0
East,Jun,205533.0
West,Jan,280475.0
South,Apr,140065.0
Central,Dec,205890.0
West,Oct,274751.0
Central,Jun,182713.0
Central,Aug,178749.0
East,Oct,276539.0
West,Jun,232546.0
West,Jul,236919.0
West,Nov,249060.0
East,Dec,255566.0
South,Jun,148666.0
East,Jul,212360.0
East,May,231815.0
South,Oct,169860.0
Central,Jul,190994.0
Central,Jan,189717.0
East,Aug,248461.0
Central,Feb,193333.0
South,May,166316.0
West,May,231576.0
West,Feb,182470.0
