category,month,total_sales,total_profit
Furniture,Sep,189587.0,32001.0
Furniture,Oct,173234.0,31775.0
Furniture,Mar,205027.0,37443.0
Office Supplies,Feb,461589.0,82418.0
Technology,Jul,167227.0,29658.0
Office Supplies,Dec,539347.0,95107.0
Furniture,Aug,167712.0,29751.0
Office Supplies,Jul,434375.0,78756.0
Office Supplies,Jun,413227.0,74791.0
Technology,Sep,136226.0,24454.0
Technology,Dec,186777.0,32800.0
Technology,Jun,201563.0,37598.0
Office Supplies,Jan,495130.0,88240.0
Technology,Aug,162329.0,28131.0
Technology,Oct,212715.0,35327.0
Technology,Jan,198589.0,37606.0
Office Supplies,Mar,500384.0,84153.0
Office Supplies,Aug,464480.0,85543.0
Office Supplies,Sep,442307.0,74933.0
Office Supplies,Oct,511352.0,89144.0
Furniture,Nov,162839.0,27408.0
Office Supplies,Nov,441852.0,75241.0
Technology,May,176092.0,29516.0
Furniture,Feb,132982.0,25228.0
Office Supplies,Apr,430567.0,76270.0
Furniture,Jan,160046.0,28404.0
Furniture,Jun,128337.0,22769.0
Technology,Nov,198147.0,34583.0
Technology,Mar,151589.0,26649.0
Technology,Feb,157862.0,25775.0
Furniture,Apr,186979.0,34024.0
Technology,Apr,182401.0,31457.0
Furniture,Dec,173460.0,31002.0
Office Supplies,May,488969.0,87880.0
Furniture,Jul,141611.0,25775.0
Furniture,May,167494.0,31956.0
