region,month_name,total_sales
South,Mar,189048.0
South,Jan,170052.0
East,Apr,262091.0
East,Nov,265683.0
Central,May,234531.0
East,Mar,249116.0
Central,Oct,206621.0
South,Nov,153340.0
Central,Apr,224313.0
South,Jul,129335.0
Central,Mar,249671.0
East,Jan,271372.0
West,Apr,259524.0
East,Sep,229481.0
South,Sep,167774.0
West,Aug,245525.0
Central,Nov,215727.0
South,Feb,181322.0
West,Mar,284827.0
South,Dec,194317.0
East,Feb,245152.0
West,Dec,317503.0
West,Sep,257232.0
Central,Sep,207495.0
South,Aug,171994.0
East,Jun,220145.0
West,Jan,314560.0
South,Apr,149570.0
Central,Dec,229687.0
West,Oct,294893.0
Central,Jun,209835.0
Central,Aug,193176.0
East,Oct,293491.0
West,Jun,254728.0
West,Jul,261210.0
West,Nov,263759.0
East,Dec,281296.0
South,Jun,160902.0
East,Jul,244062.0
East,May,245771.0
South,Oct,177557.0
Central,Jul,206416.0
Central,Jan,224394.0
East,Aug,266835.0
Central,Feb,209274.0
South,May,176226.0
West,May,265081.0
West,Feb,200150.0
