segment,month_name,total_sales,total_profit
Corporate,Oct,292593.0,50033.0
Home Office,Jul,169599.0,29767.0
Consumer,Jul,413569.0,73460.0
Corporate,Mar,262554.0,45226.0
Consumer,Nov,390553.0,66828.0
Home Office,Aug,142581.0,24759.0
Consumer,Aug,449476.0,83006.0
Corporate,Aug,247112.0,43758.0
Home Office,Apr,153164.0,27091.0
Consumer,Jun,417148.0,75358.0
Consumer,May,436361.0,77274.0
Home Office,Sep,125179.0,20732.0
Corporate,Jul,218959.0,40263.0
Corporate,Dec,323056.0,57949.0
Corporate,May,283635.0,50959.0
Corporate,Apr,264116.0,45571.0
Home Office,May,159457.0,29454.0
Home Office,Jan,175026.0,31923.0
Home Office,Jun,147063.0,27875.0
Consumer,Sep,454089.0,77433.0
Home Office,Mar,180669.0,29779.0
Consumer,Apr,427067.0,76041.0
Home Office,Nov,177489.0,31249.0
Home Office,Oct,182338.0,31952.0
Consumer,Dec,486871.0,87969.0
Corporate,Nov,287377.0,48368.0
Corporate,Sep,247477.0,43683.0
Corporate,Feb,255387.0,43138.0
Home Office,Feb,148396.0,27082.0
Consumer,Mar,486829.0,85951.0
Consumer,Oct,463416.0,81327.0
Corporate,Jan,306617.0,53112.0
Consumer,Jan,437240.0,81939.0
Corporate,Jun,247965.0,45082.0
Home Office,Dec,169231.0,28221.0
Consumer,Feb,399273.0,72116.0
