category,month,total_sales,total_profit
Furniture,Sep,221247.0,38449.0
Furniture,Oct,193869.0,35590.0
Furniture,Mar,238631.0,42953.0
Office Supplies,Feb,552024.0,97979.0
Technology,Jul,203272.0,36274.0
Office Supplies,Dec,660574.0,117435.0
Furniture,Aug,194875.0,34651.0
Office Supplies,Jul,534539.0,96054.0
Office Supplies,Jun,487748.0,88093.0
Technology,Sep,169201.0,29646.0
Technology,Dec,227731.0,39603.0
Technology,Jun,229733.0,42568.0
Office Supplies,Jan,630697.0,114247.0
Technology,Aug,193517.0,33351.0
Technology,Oct,250990.0,41726.0
Technology,Jan,232091.0,43723.0
Office Supplies,Mar,593765.0,100740.0
Office Supplies,Aug,541464.0,99677.0
Office Supplies,Sep,554468.0,94589.0
Office Supplies,Oct,593424.0,101623.0
Furniture,Nov,193917.0,32985.0
Office Supplies,Nov,537230.0,91896.0
Technology,May,206646.0,34913.0
Furniture,Feb,156123.0,29148.0
Office Supplies,Apr,526154.0,94233.0
Furniture,Jan,186377.0,32824.0
Furniture,Jun,180989.0,32261.0
Technology,Nov,244318.0,42858.0
Technology,Mar,202806.0,35856.0
Technology,Feb,184799.0,30454.0
Furniture,Apr,218314.0,39099.0
Technology,Apr,216174.0,37408.0
Furniture,Dec,197621.0,35390.0
Office Supplies,May,567281.0,101400.0
Furniture,Jul,165620.0,29826.0
Furniture,May,198094.0,37177.0
