region,month_name,total_sales
South,Mar,198099.0
South,Jan,175330.0
East,Apr,278559.0
East,Nov,276905.0
Central,May,240970.0
East,Mar,257606.0
Central,Oct,212156.0
South,Nov,156125.0
Central,Apr,234912.0
South,Jul,131446.0
Central,Mar,258889.0
East,Jan,277736.0
West,Apr,268056.0
East,Sep,240991.0
South,Sep,169860.0
West,Aug,254931.0
Central,Nov,230632.0
South,Feb,184629.0
West,Mar,288870.0
South,Dec,199676.0
East,Feb,253771.0
West,Dec,326004.0
West,Sep,263166.0
Central,Sep,212940.0
South,Aug,178328.0
East,Jun,224824.0
West,Jan,325009.0
South,Apr,154349.0
Central,Dec,234752.0
West,Oct,301437.0
Central,Jun,216288.0
Central,Aug,197495.0
East,Oct,311524.0
West,Jun,269784.0
West,Jul,270007.0
West,Nov,271486.0
East,Dec,289431.0
South,Jun,167752.0
East,Jul,252443.0
East,May,254631.0
South,Oct,180504.0
Central,Jul,213432.0
Central,Jan,232126.0
East,Aug,271710.0
Central,Feb,215017.0
South,May,178945.0
West,May,273043.0
West,Feb,207628.0
