category,month,total_sales,total_profit
Furniture,Sep,195369.0,32875.0
Furniture,Oct,177949.0,32568.0
Furniture,Mar,218478.0,39460.0
Office Supplies,Feb,492024.0,87418.0
Technology,Jul,180905.0,31991.0
Office Supplies,Dec,577555.0,101911.0
Furniture,Aug,175333.0,30965.0
Office Supplies,Jul,453727.0,82016.0
Office Supplies,Jun,437584.0,79212.0
Technology,Sep,146095.0,26067.0
Technology,Dec,201777.0,36231.0
Technology,Jun,210206.0,38930.0
Office Supplies,Jan,518222.0,92020.0
Technology,Aug,174750.0,30248.0
Technology,Oct,217515.0,36206.0
Technology,Jan,206870.0,39060.0
Office Supplies,Mar,524419.0,88314.0
Office Supplies,Aug,483566.0,89324.0
Office Supplies,Sep,468782.0,79218.0
Office Supplies,Oct,533854.0,92652.0
Furniture,Nov,173363.0,29401.0
Office Supplies,Nov,464344.0,79140.0
Technology,May,188017.0,31806.0
Furniture,Feb,140031.0,26476.0
Office Supplies,Apr,447529.0,79010.0
Furniture,Jan,166263.0,29469.0
Furniture,Jun,155895.0,28704.0
Technology,Nov,207212.0,35991.0
Technology,Mar,179964.0,31749.0
Technology,Feb,164141.0,27069.0
Furniture,Apr,201003.0,35899.0
Technology,Apr,189423.0,32738.0
Furniture,Dec,180933.0,32205.0
Office Supplies,May,507801.0,91101.0
Furniture,Jul,146520.0,26721.0
Furniture,May,175082.0,33141.0
